Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",4.150000,3.226943,52/64 (81.25%),"[0.         0.         0.         0.         0.19020117 0.
 1.         1.         0.         1.         1.         0.
 0.15886729 1.         0.         0.         1.         0.
 0.         0.         0.8113915  0.         1.         1.
 1.         0.         0.         0.         0.8073836  0.
 0.         0.         0.         1.         1.         0.
 1.         0.01340225 0.         1.         1.         0.
 0.         1.         0.         0.93956335 0.         1.
 1.         0.         0.         1.         0.         1.
 0.74314454 0.         0.         1.         1.         0.
 0.         0.         1.         0.        ]"
2,"1,029,044",13.100000,4.318727,9/64 (14.06%),"[1.00000000e+00 0.00000000e+00 3.74959045e-01 6.04998881e-01
 1.93754681e-01 1.00000000e+00 0.00000000e+00 9.44556998e-01
 1.00000000e+00 0.00000000e+00 8.94923419e-01 5.20931292e-01
 4.18578330e-01 9.86892816e-01 2.52848232e-01 0.00000000e+00
 0.00000000e+00 4.77456810e-01 1.43797208e-01 0.00000000e+00
 3.58340457e-01 8.00159094e-01 5.85248523e-02 1.00000000e+00
 1.20380859e-01 0.00000000e+00 6.97877797e-01 9.91677113e-01
 3.99130553e-01 1.00000000e+00 1.14330658e-01 1.00000000e+00
 5.44111506e-01 7.23565712e-01 0.00000000e+00 8.44090514e-02
 9.73868312e-01 0.00000000e+00 6.19543066e-01 0.00000000e+00
 1.72795595e-01 4.58831317e-01 1.00000000e+00 1.00000000e+00
 8.89370021e-01 1.77556461e-01 8.90887159e-01 4.55379068e-01
 1.19159643e-01 3.84443171e-01 2.19755429e-03 4.51621869e-01
 0.00000000e+00 0.00000000e+00 5.12522631e-03 7.51329112e-04
 9.87627236e-01 8.14760096e-01 9.33029876e-01 0.00000000e+00
 7.70417343e-01 9.81422441e-01 1.00000000e+00 5.10815029e-01]"
3,"1,100,332",7.150000,4.026685,14/64 (21.88%),"[0.00000000e+00 0.00000000e+00 0.00000000e+00 9.63147065e-01
 8.85694800e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 7.30915136e-01
 0.00000000e+00 9.65575215e-01 9.36864113e-01 4.85737166e-01
 0.00000000e+00 0.00000000e+00 1.66562326e-01 0.00000000e+00
 5.05375601e-01 8.83952222e-01 4.74469100e-01 9.00906748e-01
 3.10878395e-01 9.36139631e-01 9.00827540e-01 4.80014667e-01
 0.00000000e+00 7.88280408e-03 0.00000000e+00 5.57401492e-01
 5.11236908e-01 4.23010176e-01 0.00000000e+00 7.12885108e-01
 6.79461042e-01 6.95819571e-01 3.14064904e-01 4.14913952e-01
 9.66130342e-01 9.09470487e-01 3.50716142e-02 6.94280541e-02
 0.00000000e+00 7.53864021e-03 4.37273494e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.42304296e-02 7.33310877e-01
 9.58807723e-01 9.90647769e-01 0.00000000e+00 1.00000000e+00
 2.69761864e-01 6.82042097e-01 5.04484201e-01 0.00000000e+00
 9.91474097e-01 6.31527870e-04 0.00000000e+00 1.00000000e+00]"
4,"1,110,957",6.800000,3.769962,29/64 (45.31%),"[1.         0.         1.         1.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.         0.40944181 0.         1.
 1.         0.         0.19043138 0.         0.91353097 0.
 1.         0.         0.         0.36339037 0.98557617 0.3032539
 0.70673581 0.22794928 1.         0.         0.65954617 0.71846639
 0.12282951 0.99481022 0.13115632 0.22326375 0.         0.
 0.         0.27174607 0.72350031 0.82520552 0.98576279 0.1058374
 1.         0.         0.5334744  0.         0.         0.
 0.         0.89288926 1.         0.         0.99441972 0.
 0.31782595 0.98700932 0.86418863 0.98618536]"
5,"1,129,625",14.150000,4.261210,10/64 (15.62%),"[4.21827896e-01 3.81527388e-03 5.27662266e-01 1.96418815e-01
 4.51606142e-01 0.00000000e+00 3.87393508e-01 0.00000000e+00
 6.81057377e-01 2.32238376e-01 5.57167906e-01 5.32259199e-03
 4.82807547e-01 0.00000000e+00 4.97450414e-01 0.00000000e+00
 8.86439434e-01 0.00000000e+00 0.00000000e+00 6.21094090e-03
 7.90197020e-01 3.04352768e-01 7.24277775e-01 7.39464438e-01
 0.00000000e+00 1.04918404e-01 0.00000000e+00 1.08891982e-03
 5.54684898e-01 1.65879211e-01 0.00000000e+00 2.20283256e-01
 2.66889697e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.01101741e-02 9.47970877e-01 9.08488666e-01 9.10596680e-01
 0.00000000e+00 9.12588927e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 4.45001727e-01 2.64655970e-01
 9.42120547e-01 9.23741404e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 9.08936855e-01 9.11399145e-01 0.00000000e+00
 9.15249784e-01 1.96155903e-01 8.45832685e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.16231862e-02 4.89859324e-01]"
6,"1,149,616",6.000000,3.925861,24/64 (37.50%),"[2.07581511e-01 9.39357023e-01 9.34561198e-01 2.07980837e-01
 0.00000000e+00 6.48566678e-01 2.79560081e-01 6.36324474e-01
 2.18075633e-01 2.67457451e-03 9.29677783e-01 4.58360084e-04
 0.00000000e+00 8.88871965e-01 3.73145927e-01 7.02322253e-01
 0.00000000e+00 6.64701261e-01 4.15710946e-01 8.19917173e-02
 8.05299879e-01 3.60727456e-01 1.56521971e-01 1.07275832e-01
 0.00000000e+00 5.62405827e-01 3.32942531e-01 2.08971225e-01
 9.38900775e-01 7.96275591e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.04699711e-01 9.31735768e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.66727773e-02 8.90193539e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 8.47076282e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 6.06761789e-01 9.22409517e-01 7.11819780e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00]"
7,"1,152,113",9.100000,4.142337,9/64 (14.06%),"[1.30835636e-02 9.33771294e-01 0.00000000e+00 4.00061021e-03
 4.70306485e-01 2.39418522e-01 5.14955271e-01 0.00000000e+00
 4.56211476e-01 5.99244542e-01 0.00000000e+00 7.65259591e-01
 1.00130426e-01 3.24157106e-01 7.81345368e-01 0.00000000e+00
 1.14695587e-05 8.08341735e-01 1.33757746e-01 7.60860782e-01
 5.21252833e-01 0.00000000e+00 8.41234364e-01 0.00000000e+00
 7.78673268e-01 0.00000000e+00 6.56761566e-01 3.43968015e-01
 2.33261889e-01 1.85846205e-01 9.41500635e-01 7.94692843e-01
 7.75817579e-01 4.31376563e-02 9.33466868e-01 1.99182360e-01
 6.80343223e-01 5.13771753e-01 4.16528243e-01 1.45903314e-02
 2.23378819e-01 0.00000000e+00 7.30331065e-06 3.01271619e-01
 1.97205150e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.63764341e-01 1.44332489e-01 1.63425130e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 8.98478203e-01 7.31261256e-01 0.00000000e+00 9.83188286e-01
 6.17519787e-01 2.45036659e-01 0.00000000e+00 0.00000000e+00]"
8,"1,231,208",12.400000,4.255924,12/64 (18.75%),"[1.         1.         0.         1.         1.         0.
 1.         1.         0.         0.         0.00208367 0.42060268
 0.40419623 0.02981669 0.         0.         0.8944813  0.91099808
 0.60564123 0.35881672 1.         0.62876138 0.45885288 0.4597868
 0.40508114 0.02333809 0.01130988 0.16439311 0.03255446 1.
 0.         0.76598894 0.         0.71361578 0.08137633 0.62579153
 0.81393037 0.25959489 0.05731969 1.         0.22315161 1.
 0.33662067 0.02404156 0.43026179 0.97826125 0.04026678 1.
 0.15569036 0.41979758 0.         1.         0.05786813 0.57478162
 0.11117559 0.49102355 0.67927762 0.87710332 0.05340305 0.75888592
 0.28217838 0.34077476 0.52570049 0.66104252]"
9,"1,237,562",8.250000,4.222487,7/64 (10.94%),"[3.98127956e-03 2.78132323e-01 7.64840435e-01 7.49674837e-01
 1.11688106e-01 1.81254881e-01 6.64642814e-01 3.96515643e-01
 1.00000000e+00 7.69481539e-01 1.00421620e-01 3.77041606e-01
 1.00000000e+00 1.44276545e-01 1.00000000e+00 4.79902374e-01
 3.51878086e-02 9.72300772e-01 2.28346015e-01 5.18652164e-01
 9.33254992e-01 4.68001968e-01 4.65121281e-01 6.79866553e-01
 1.87116619e-01 3.45379303e-01 3.55865935e-01 7.15504693e-01
 3.62389645e-06 2.84499882e-01 3.05476256e-01 1.00000000e+00
 3.30931762e-01 0.00000000e+00 2.39676645e-01 9.00056489e-02
 0.00000000e+00 5.40262122e-03 1.00000000e+00 4.61907428e-01
 6.25119718e-01 1.94898758e-01 9.54640656e-01 1.00000000e+00
 2.59045665e-02 1.00000000e+00 8.48334013e-01 1.40464512e-02
 9.86165912e-01 3.76166248e-01 0.00000000e+00 0.00000000e+00
 1.61350995e-01 1.83968586e-01 2.72428450e-02 0.00000000e+00
 4.27335239e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 9.48350402e-01 8.51610342e-01 1.00000000e+00]"
10,"1,279,555",10.800000,4.031212,18/64 (28.12%),"[2.93180076e-01 4.19217052e-01 6.23826838e-01 7.73982187e-01
 9.50199153e-01 0.00000000e+00 1.03130760e-02 6.79315191e-01
 2.54837275e-02 0.00000000e+00 1.00000000e+00 1.15160924e-03
 5.18752089e-05 2.24209886e-01 3.89048011e-01 9.94261963e-01
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 9.03813420e-01 9.23875761e-01 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 7.11740256e-01
 5.38997651e-01 3.49113042e-01 0.00000000e+00 1.00000000e+00
 4.21352171e-01 0.00000000e+00 0.00000000e+00 4.13787006e-01
 0.00000000e+00 5.47686575e-01 0.00000000e+00 1.00000000e+00
 8.94624349e-01 8.83436959e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.71254246e-01 1.01007940e-01 0.00000000e+00
 0.00000000e+00 3.76744257e-02 6.49444853e-01 6.06652813e-01
 1.45214395e-01 1.00000000e+00 0.00000000e+00 1.00000000e+00
 8.96970696e-01 8.13129444e-01 3.40423493e-01 0.00000000e+00
 5.08466565e-02 7.96038399e-01 0.00000000e+00 1.00000000e+00]"
