Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",0.000000,0.017706,52/64 (81.25%),"[0.         0.         0.         0.         0.24015547 0.
 1.         1.         0.         1.         1.         0.
 0.77408373 0.57831881 0.         0.         1.         0.
 0.         0.01693827 0.05884683 0.         1.         1.
 1.         0.         0.         0.         0.81114045 0.
 0.         0.         0.         1.         1.         0.
 1.         0.45964433 0.         1.         1.         0.
 0.         1.         0.         0.79215431 0.         1.
 1.         0.         0.         1.         0.         0.56501686
 0.2486961  0.         0.         1.         1.         0.
 0.         0.         0.69503113 0.68950154]"
2,"1,029,044",7.650000,19.673194,9/64 (14.06%),"[1.00000000e+00 0.00000000e+00 9.88479038e-03 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 6.78320900e-01
 1.00000000e+00 0.00000000e+00 8.59927863e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.41928783e-02 0.00000000e+00
 0.00000000e+00 1.05777581e-01 1.00000000e+00 5.87571654e-04
 8.62319737e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 6.12705968e-03 2.18664249e-04 0.00000000e+00
 8.27781531e-01 0.00000000e+00 7.95528102e-01 0.00000000e+00
 1.51372720e-09 1.66537179e-04 1.00000000e+00 0.00000000e+00
 2.56147724e-01 0.00000000e+00 0.00000000e+00 6.17738454e-01
 0.00000000e+00 5.95105731e-01 1.00000000e+00 4.71930221e-01
 6.56978122e-01 3.94744875e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 8.17111338e-01 4.53183748e-01 8.36583668e-01
 1.00000000e+00 1.71781000e-02 4.76292514e-10 0.00000000e+00
 2.91370773e-02 1.21637590e-01 4.53864664e-05 1.00000000e+00]"
3,"1,100,332",10.800000,21.270016,14/64 (21.88%),"[0.         0.         1.         0.         0.         0.
 1.         1.         1.         1.         0.         0.
 0.         0.         1.         0.         0.         0.
 1.         0.84172919 0.         1.         0.         1.
 1.         0.         0.         1.         0.         0.53118842
 0.         1.         0.83027802 0.         1.         0.
 0.         0.84086502 0.         0.         0.         1.
 1.         0.         0.         0.         0.         0.
 1.         0.         0.         1.         0.         1.
 0.         1.         0.57271722 0.         0.         1.
 0.         1.         0.         1.        ]"
4,"1,110,957",4.000000,18.845134,29/64 (45.31%),"[1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 1.56534501e-01 5.18222655e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.66005089e-06 5.19212999e-01
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 3.37220113e-02 0.00000000e+00 2.98219314e-01 3.52839807e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 3.15612853e-01
 6.46321385e-01 7.23654945e-01 1.73891123e-01 2.34353591e-04
 1.00000000e+00 0.00000000e+00 7.71712173e-01 6.58507215e-01
 9.35994877e-08 2.18848812e-01 8.03850821e-01 7.85039750e-01
 0.00000000e+00 0.00000000e+00 3.74158169e-01 9.89636633e-03
 9.81717799e-01 1.69757691e-02 2.49952340e-01 1.46109016e-03
 1.00000000e+00 0.00000000e+00 1.48125222e-03 7.33907265e-01
 3.37108351e-03 6.18312200e-01 0.00000000e+00 1.79479266e-04
 1.00000000e+00 0.00000000e+00 2.25221864e-02 5.74517895e-01
 2.04463228e-01 6.78739858e-01 5.06541396e-01 4.92844247e-01]"
5,"1,129,625",7.000000,20.625717,10/64 (15.62%),"[0.61614212 0.92954404 0.29327786 0.42523226 0.         0.05896532
 0.83629937 0.62891852 0.32547324 0.28341226 0.         0.01611722
 0.79769839 0.         0.         0.         0.         0.43535237
 0.         0.88054779 0.95325048 0.39535782 0.91371808 0.81287826
 0.88984173 0.50547271 0.95434258 0.15508877 0.         0.1378891
 0.37811676 0.90131639 0.28217054 0.01921633 0.         0.
 0.94542463 0.9072377  0.89315489 0.33328012 0.00504715 0.00903878
 0.         1.         0.         0.07682015 0.93128081 0.28521171
 0.79355262 0.93549829 0.         1.         0.         0.10696317
 0.         0.69998976 0.         0.01650821 0.34317568 0.
 0.90343546 0.87624843 0.10438053 0.59658119]"
6,"1,149,616",6.850000,19.310503,24/64 (37.50%),"[3.53229224e-01 3.45174635e-01 5.55237824e-01 1.00000000e+00
 1.00000000e+00 6.85483712e-02 0.00000000e+00 0.00000000e+00
 7.75901869e-01 7.52075110e-01 0.00000000e+00 4.88156468e-04
 0.00000000e+00 5.52395293e-01 8.66267042e-01 3.84415685e-01
 3.51642423e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 2.79486454e-01 3.05022108e-03
 0.00000000e+00 9.94217139e-01 1.00000000e+00 7.86182326e-01
 2.00265898e-01 8.96368906e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 2.64342877e-01 9.25412235e-01
 0.00000000e+00 8.38707758e-01 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 6.67180424e-01 1.67402761e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 3.75147372e-01 9.89564288e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 6.29707507e-01 9.12097180e-01 4.51643505e-01 4.33012879e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00]"
7,"1,152,113",3.400000,20.485489,9/64 (14.06%),"[0.1313535  1.         0.0773715  0.68029474 1.         0.03127846
 1.         0.07039332 0.4616953  0.95090758 0.         1.
 0.         0.123283   0.75684436 0.41961123 0.01582433 0.30420326
 0.8859768  0.13476207 0.51999649 0.92852454 0.18177737 0.38028107
 0.90190739 0.09690202 1.         0.07257038 0.03283986 0.02779142
 0.24691598 0.63778471 0.89962813 0.85722972 0.20846505 0.33610378
 0.88691472 0.71321829 0.13321909 0.78524745 0.         0.21074159
 0.         0.00236756 0.         0.36541284 0.         0.
 0.46340409 0.94150755 0.07887134 0.19506969 0.25079862 0.
 1.         1.         0.         1.         0.         1.
 0.91218406 0.17756599 0.         0.        ]"
8,"1,231,208",5.400000,21.310490,12/64 (18.75%),"[1.00000000e+00 1.00000000e+00 0.00000000e+00 5.72968387e-01
 9.90323741e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 4.86108560e-01 0.00000000e+00
 9.61508982e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.21605464e-05 9.75199665e-01 9.88433250e-01 4.50243288e-01
 0.00000000e+00 0.00000000e+00 7.39546324e-01 6.65984328e-01
 1.61868861e-01 0.00000000e+00 3.64280171e-01 9.85729085e-01
 9.74959940e-01 0.00000000e+00 0.00000000e+00 4.65501273e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.17571710e-02
 0.00000000e+00 9.12539669e-01 0.00000000e+00 8.42567473e-01
 3.46843949e-01 1.01232284e-02 0.00000000e+00 9.39421543e-01
 3.25771924e-01 7.21717271e-01 0.00000000e+00 6.48988735e-01
 0.00000000e+00 1.34084247e-03 0.00000000e+00 7.09922747e-01
 3.97803231e-01 0.00000000e+00 5.83986583e-01 0.00000000e+00
 4.01513926e-01 9.90323741e-01 9.27336519e-01 3.87612505e-01
 7.71409235e-01 7.00228535e-01 1.35848485e-02 9.90244741e-01]"
9,"1,237,562",6.500000,21.664361,7/64 (10.94%),"[0.9043878  0.76195724 0.         0.90443321 0.78676883 0.
 0.62468232 0.90440023 0.22385962 0.         0.70503231 0.06573098
 0.         0.17927406 0.         0.         0.7739442  0.67889293
 0.         0.9042134  0.         0.5546266  0.56759614 0.32901616
 0.         0.         0.64827955 0.87188378 0.4169791  0.
 0.         0.35945095 0.46032439 0.         0.72344975 0.
 0.86482955 0.88975098 0.         0.28318645 0.88968493 0.77298489
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.67262916 0.9025192
 0.         0.82421077 0.11975697 0.         1.         1.
 0.         0.         0.88894341 0.52497636]"
10,"1,279,555",5.250000,20.200226,18/64 (28.12%),"[1.         0.63309367 0.         0.49083873 0.3731908  0.
 0.71574807 0.63383691 0.         0.         0.66808015 1.
 0.         0.         0.70503263 0.62126646 0.         1.
 0.         0.         0.63958104 0.         0.         0.
 0.         1.         0.         0.         0.69202096 0.
 0.         1.         0.         0.         0.89214256 0.6096781
 0.         0.         0.         1.         0.         0.66348472
 0.13236172 0.         1.         0.44808763 0.         0.
 0.         0.69122946 0.         0.         0.55140539 0.
 0.         1.         0.         0.         0.92140326 0.71261573
 0.         0.34251547 0.         1.        ]"
