Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",0.000000,1.511997,52/64 (81.25%),"[0.         0.         0.         0.         0.30728648 0.
 1.         1.         0.         1.         1.         0.
 1.         0.61319977 0.         0.         1.         0.
 0.         0.210559   0.         0.         1.         1.
 1.         0.         0.         0.         0.65523245 0.
 0.         0.         0.         1.         1.         0.
 1.         0.38114625 0.         1.         1.         0.
 0.         1.         0.         0.95538094 0.         1.
 1.         0.         0.         1.         0.         0.59888008
 0.22872714 0.         0.         1.         1.         0.
 0.         0.         0.93100187 1.        ]"
2,"1,029,044",3.000000,37.537279,9/64 (14.06%),"[1.         0.         0.10247707 0.         0.13896319 0.03794747
 0.8519939  1.         1.         0.         0.49228813 0.72364326
 0.7108266  0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.10862501 1.
 0.54413143 0.01270129 0.86320202 0.71145441 0.17481273 0.547285
 0.         0.51691016 1.         0.36215512 0.49531744 0.
 0.28003571 0.88646312 0.         0.         0.18077459 0.36376236
 0.         0.7044444  0.78584369 0.34298072 1.         0.40777369
 0.19954072 0.         0.30225569 0.00448538 0.         0.
 0.85445685 0.42598306 0.55801082 0.50971841 0.0107198  0.25884136
 0.97596487 0.6369275  0.         0.00395566]"
3,"1,100,332",3.000000,35.795637,14/64 (21.88%),"[0.         0.         0.51794269 0.95470582 0.1416358  0.
 1.         1.         1.         1.         0.         0.00496458
 0.0021697  0.06726246 0.36711087 0.         0.         0.
 0.         0.18294962 0.5199675  0.66270875 0.1912835  0.
 0.54139048 1.         0.31656535 0.95470582 0.         0.07763113
 0.01194477 0.02720875 0.47355537 0.28195319 0.23101569 0.78013244
 0.03334887 0.09015469 0.36489013 0.17057823 0.16366541 0.95470582
 0.95470582 0.21735291 0.00637652 0.14199753 0.         0.
 0.         0.         0.04548573 0.27629448 0.         0.95470582
 0.         1.         0.95470582 0.94434513 0.         0.00267853
 0.         0.59604801 0.         1.        ]"
4,"1,110,957",2.000000,32.372321,29/64 (45.31%),"[1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 6.00259719e-02 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.64243216e-02 9.69416307e-01
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 6.59181021e-01 0.00000000e+00 6.43389966e-02 9.38175985e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.76657202e-01 4.47917407e-01 0.00000000e+00 3.30430411e-01
 1.00000000e+00 0.00000000e+00 9.58638658e-01 7.28222741e-01
 2.15086218e-03 9.47011255e-03 2.05092649e-01 7.48807918e-01
 0.00000000e+00 0.00000000e+00 1.08659838e-01 0.00000000e+00
 0.00000000e+00 9.33741930e-01 7.26925811e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 2.49179036e-06
 6.91808138e-02 1.61964365e-02 0.00000000e+00 7.73896315e-01
 1.00000000e+00 0.00000000e+00 6.96678128e-01 1.71423785e-02
 5.12167062e-01 9.13364737e-04 0.00000000e+00 9.30212232e-01]"
5,"1,129,625",1.000000,37.109419,10/64 (15.62%),"[5.91857112e-02 1.02777692e-02 5.32056944e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.94575365e-01
 5.12930200e-01 8.31739174e-01 1.29430391e-01 2.39294927e-01
 1.49058875e-01 8.57717629e-02 8.01438639e-01 0.00000000e+00
 8.69702190e-02 0.00000000e+00 0.00000000e+00 1.00000000e+00
 6.15100492e-01 1.81942423e-01 6.49765525e-01 6.25795795e-02
 7.92752821e-01 0.00000000e+00 9.53644024e-01 0.00000000e+00
 3.67174117e-02 1.63027480e-02 0.00000000e+00 9.64325894e-01
 5.27384631e-01 4.32664976e-02 5.69190682e-01 0.00000000e+00
 9.25391296e-01 1.00000000e+00 6.92467350e-02 8.04928706e-01
 1.93503113e-08 6.90463184e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.73770675e-01 9.10423009e-02 2.44147867e-04
 0.00000000e+00 8.77555792e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 5.97368383e-01 4.90844453e-01 8.16703418e-01
 1.98488573e-01 0.00000000e+00 3.31301859e-03 0.00000000e+00
 6.81358175e-04 1.00000000e+00 0.00000000e+00 7.59563270e-01]"
6,"1,149,616",3.000000,33.961580,24/64 (37.50%),"[0.00000000e+00 2.04348654e-02 2.89462432e-02 5.15985513e-01
 1.40002158e-02 0.00000000e+00 1.35107941e-02 7.25969159e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 6.39929133e-01
 0.00000000e+00 0.00000000e+00 1.60766225e-01 2.48548480e-01
 1.00000000e+00 5.52554827e-03 0.00000000e+00 1.69467872e-01
 1.00000000e+00 1.20292496e-01 1.00000000e+00 5.72211563e-01
 0.00000000e+00 4.18526623e-02 9.35587237e-05 2.45803909e-02
 9.17884976e-01 4.31613154e-01 3.56549670e-04 0.00000000e+00
 1.00000000e+00 0.00000000e+00 8.83780846e-01 9.42827461e-01
 0.00000000e+00 5.45819090e-02 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 8.27930814e-05 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 7.76500274e-01 1.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 6.46867909e-01 1.67230922e-01 0.00000000e+00 3.05091228e-03
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00]"
7,"1,152,113",4.000000,39.089018,9/64 (14.06%),"[3.63560030e-01 8.22234087e-02 1.00000000e+00 1.00000000e+00
 1.41210066e-02 3.99038127e-02 4.01991140e-01 5.52732142e-01
 1.72101126e-03 5.35694873e-01 0.00000000e+00 3.11030221e-01
 3.31822315e-02 0.00000000e+00 9.31577742e-02 1.00000000e+00
 1.28629065e-01 8.10216878e-01 4.60555675e-02 9.20100020e-01
 8.57267503e-01 3.93350747e-01 0.00000000e+00 0.00000000e+00
 7.28245737e-01 3.95158979e-01 7.02681266e-01 6.85656125e-02
 4.27787616e-01 0.00000000e+00 0.00000000e+00 1.00000000e+00
 6.45684535e-04 1.15396548e-03 0.00000000e+00 0.00000000e+00
 2.45652221e-01 0.00000000e+00 0.00000000e+00 8.25399172e-01
 9.72429007e-01 3.35366862e-01 2.87082384e-01 9.15758357e-03
 1.00000000e+00 9.03904562e-01 0.00000000e+00 0.00000000e+00
 8.94549949e-01 2.22585684e-01 6.37583319e-01 7.53715348e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 5.21467824e-06 3.27448361e-02 0.00000000e+00 0.00000000e+00
 3.04857029e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00]"
8,"1,231,208",3.000000,37.313138,12/64 (18.75%),"[1.00000000e+00 1.00000000e+00 0.00000000e+00 6.47779865e-02
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 7.81517118e-01 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.66511214e-02 0.00000000e+00 0.00000000e+00 2.09314237e-04
 0.00000000e+00 1.64945171e-02 0.00000000e+00 9.28400283e-01
 0.00000000e+00 1.89996833e-01 9.46079945e-03 4.19405945e-04
 5.92237000e-01 5.81068769e-01 0.00000000e+00 1.00000000e+00
 2.13013712e-01 1.66354987e-01 6.35920659e-01 0.00000000e+00
 4.20600755e-01 0.00000000e+00 5.49814671e-01 3.58126599e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 6.94635773e-02 3.17177941e-01 7.45626687e-01 0.00000000e+00
 1.51541771e-01 4.02041007e-01 0.00000000e+00 2.03310078e-01
 1.00000000e+00 9.49675501e-01 1.75042453e-02 5.63097714e-01
 3.03628749e-01 1.93706370e-01 9.06001349e-01 9.22097386e-01
 2.42957902e-01 0.00000000e+00 1.78487565e-01 1.00000000e+00]"
9,"1,237,562",3.000000,37.578238,7/64 (10.94%),"[0.50283825 0.08468836 1.         0.05961868 0.         0.79284966
 0.82418923 0.         0.7682367  0.         1.         0.
 0.08290949 0.41497686 0.         0.00124322 0.         0.
 0.09557165 0.31866447 0.65152526 0.4363552  0.87583976 0.85080916
 0.         0.91043607 0.87916914 0.         0.61280637 0.06625458
 0.19131557 0.2872662  0.01669957 0.         0.33474056 0.13505708
 0.         0.         0.35505121 0.70716879 0.21598662 0.81265506
 0.30574085 0.01227425 0.92955708 0.00316797 0.38147379 0.87866502
 0.32369997 0.83618576 0.         0.         0.87352105 0.41832771
 0.18888467 0.         0.09152837 0.         1.         1.
 0.         0.52149765 0.04022648 0.26572794]"
10,"1,279,555",2.000000,35.911464,18/64 (28.12%),"[0.00000000e+00 1.98198677e-01 6.59682100e-01 9.29097854e-03
 0.00000000e+00 8.66823633e-01 6.45597080e-02 6.70910341e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 2.76029147e-05
 5.46336344e-01 2.27201125e-01 4.75995393e-02 6.99915818e-01
 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.70022426e-01
 9.63241748e-01 0.00000000e+00 7.59044723e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 9.15242866e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 9.63733741e-01 0.00000000e+00 1.00000000e+00
 8.22464142e-01 1.38194436e-03 4.26136675e-02 2.28506373e-04
 2.41697731e-02 7.67127725e-01 4.65576667e-01 0.00000000e+00
 6.24081711e-01 2.18916134e-02 1.00000000e+00 0.00000000e+00
 7.64431175e-01 1.75937695e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 3.48296953e-01 1.00000000e+00 0.00000000e+00
 8.46800481e-01 0.00000000e+00 0.00000000e+00 1.00000000e+00]"
