Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,003,822",0.000000,3.545208,23/36 (63.89%),"[ 0.62583311  0.          0.40896012  0.72701876  1.         -5.31178504
  1.          0.01641221  0.63037643 -0.10436005  0.22285081  0.5037058
  0.          0.          0.59148221  0.         -0.57567327  0.87427708
  1.          0.          0.          1.          0.          0.
  1.          0.          0.          1.          0.          0.
  0.          1.          1.          0.          1.          1.        ]"
2,"1,124,444",2.000000,17.985443,7/36 (19.44%),"[1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 6.08197352e-01 0.00000000e+00
 4.62953721e-01 0.00000000e+00 0.00000000e+00 3.54009854e-01
 0.00000000e+00 6.07192865e-01 8.00777688e-01 3.19768566e-01
 4.75258733e-01 6.11278756e-01 1.00000000e+00 0.00000000e+00
 1.85776444e-01 9.23439973e-02 3.67589261e-01 1.00000000e+00
 2.92074714e-01 1.00000000e+00 1.00000000e+00 1.22233227e-01
 2.44720515e-06 0.00000000e+00 7.07026870e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 6.16776851e-01 4.55615042e-02]"
3,"1,188,236",1.000000,17.021948,10/36 (27.78%),"[0.27937872 1.         1.         0.         0.99673839 0.44825445
 0.2182893  0.         0.         0.34538142 0.60432213 0.49661118
 0.89607265 0.7329892  0.2721457  0.38443692 0.31462942 0.22094252
 0.         0.         0.53470397 0.81194526 0.         1.
 1.         1.         0.         0.         0.         0.76294393
 0.         0.         0.23173381 0.82560323 0.67156811 0.45928042]"
4,"1,191,192",0.000000,0.000000,36/36 (100.00%),"[1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.]"
5,"1,192,723",1.000000,17.288237,9/36 (25.00%),"[4.68797049e-04 0.00000000e+00 0.00000000e+00 5.17211401e-01
 6.90216945e-01 1.00469887e-03 7.05984501e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 2.45793185e-03 1.00000000e+00 0.00000000e+00 4.44146399e-01
 0.00000000e+00 8.36205850e-01 9.61564810e-01 0.00000000e+00
 8.77809556e-01 2.15248147e-01 1.00000000e+00 0.00000000e+00
 1.86418409e-01 0.00000000e+00 5.52189698e-01 8.60987889e-02
 8.04205423e-01 1.00949827e-01 1.17777330e-01 9.81569793e-02]"
6,"1,194,297",1.000000,17.068149,16/36 (44.44%),"[1.         0.88725517 0.2043006  0.         0.         0.84738318
 0.2758824  0.         0.12650192 0.85948604 0.         0.8372322
 0.         0.6221492  1.         0.12563633 0.         0.
 1.         0.         0.19419945 0.         1.         1.
 0.         0.         1.         0.68526789 0.         0.
 1.         1.         0.         0.         1.         1.        ]"
7,"1,198,412",0.000000,1.357532,19/36 (52.78%),"[0.50219179 0.         0.39686579 0.64261694 0.60966007 0.
 0.56289394 0.         0.92657381 0.2128504  0.         1.
 0.44479049 0.11645606 0.98628906 0.         0.         1.
 0.90852621 1.         0.         1.         1.         0.
 0.         0.43841498 1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.        ]"
8,"1,217,965",1.000000,16.763164,11/36 (30.56%),"[0.01165586 0.38301618 0.86107328 0.95327089 0.47188047 0.92993499
 0.8906444  0.70909952 0.32532482 0.43240463 0.18997625 0.57402064
 0.         0.         0.         0.36762349 0.50190858 0.24256289
 0.         1.         1.         0.         0.         0.95327906
 1.         0.         0.         0.57439166 0.01259723 0.80661859
 1.         0.         0.34535329 0.92437833 0.31357286 0.        ]"
9,"1,253,849",0.000000,5.447333,20/36 (55.56%),"[0.         1.         0.73193909 0.         0.         0.
 0.95010466 0.08268917 0.         0.         0.         1.
 1.         0.39343526 0.         0.         0.         1.
 0.27907472 0.98634227 0.         1.         1.         0.
 0.33915776 0.6457887  0.08215627 0.         0.         1.
 0.49204809 0.         0.562502   0.70217002 0.         1.        ]"
10,"1,317,605",1.000000,17.018327,8/36 (22.22%),"[0.75883314 1.         0.25915345 1.         0.20431422 0.68337578
 0.00735285 0.19021633 0.24391887 0.68538719 0.         0.67826841
 0.01715398 1.         0.         0.17539335 0.         0.22749459
 0.11059722 0.66643369 0.05706615 0.         0.15094179 0.75883314
 0.76801503 0.04573922 0.         1.         0.         1.
 1.         0.         0.         1.         0.         0.        ]"
11,"1,332,159",1.000000,17.252890,11/36 (30.56%),"[0.43200156 0.         0.81482053 1.         0.         0.
 0.57555576 1.         0.11281124 0.         1.         1.
 0.46683749 0.33843769 0.83450858 1.         0.         0.
 0.         1.         0.         0.         1.         1.
 0.28003612 0.4626989  1.         0.85722505 0.         0.25373564
 0.57068631 0.84424587 0.29600038 0.04337607 0.71761037 1.        ]"
12,"1,341,844",0.000000,0.515530,19/36 (52.78%),"[0.76627488 0.         1.         1.         0.         1.
 0.87085391 0.         0.         0.         0.         1.
 0.03628063 1.         0.72368049 0.34205978 0.         0.
 0.66030521 0.13625581 0.09994224 0.         1.         1.
 1.         0.0297835  1.         0.71540814 0.         0.
 0.         0.11152896 0.26011134 0.         1.         1.        ]"
13,"1,343,094",1.000000,17.010399,11/36 (30.56%),"[0.         0.54748303 1.         0.17686906 0.94525964 0.09465569
 1.         0.         0.43121074 0.07006154 0.50707667 0.20168371
 1.         0.         0.69199808 1.         0.15766823 0.0738307
 0.         0.         0.         0.08580979 0.44517628 0.02038994
 0.         0.         0.21572329 0.61384723 0.36706398 0.67937142
 1.         1.         0.         0.7130029  0.38770704 1.        ]"
14,"1,350,652",0.000000,1.089508,22/36 (61.11%),"[0.         0.         0.         1.         0.         1.
 1.         0.         0.         1.         0.         1.
 1.         0.         0.         0.         1.         0.
 0.         0.50058311 0.55890025 0.4119308  0.86106498 0.42436044
 1.         0.         0.         0.40831598 0.         1.
 1.         0.         1.         1.         0.08169275 1.        ]"
15,"1,375,820",0.000000,0.015644,36/36 (100.00%),"[0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1.
 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1.]"
16,"1,430,637",1.000000,16.000472,16/36 (44.44%),"[0.         0.         0.56619084 1.         0.         1.
 0.         1.         0.         0.         0.         1.
 0.         1.         0.         0.         0.80097207 0.
 0.         0.         0.         0.         1.         0.
 0.         1.         0.003059   0.77756265 0.         0.9903858
 0.         1.         0.         0.98514302 0.         0.94654997]"
17,"1,454,003",1.000000,15.878814,16/36 (44.44%),"[1.         0.         0.         0.         0.         0.
 1.         0.         0.         1.         1.         0.
 0.         0.76177295 0.57834463 0.         0.         1.
 1.         0.33988955 0.35384891 0.56284851 0.49606321 1.
 0.44225082 0.12011513 0.02216831 0.36278851 0.         0.12859414
 1.         0.50491506 0.         1.         1.         0.00501892]"
18,"1,470,603",0.000000,0.015625,36/36 (100.00%),"[1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
