Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",0.000000,1.383083,52/64 (81.25%),"[0.         0.         0.         0.         0.11889795 0.
 1.         1.         0.         1.         1.         0.
 0.75324088 0.54804826 0.         0.         1.         0.
 0.         0.19630236 0.45211794 0.         1.         1.
 1.         0.         0.         0.         1.         0.
 0.         0.         0.         1.         1.         0.
 1.         0.         0.         1.         1.         0.
 0.         1.         0.         1.         0.         1.
 1.         0.         0.         1.         0.         0.63393392
 0.03809292 0.         0.         1.         1.         0.
 0.         0.         0.69458673 0.87616933]"
2,"1,029,044",4.000000,32.362729,9/64 (14.06%),"[1.00000000e+00 0.00000000e+00 1.42594023e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 2.69908502e-04 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 5.33235970e-01
 8.56347962e-04 0.00000000e+00 1.41836872e-01 0.00000000e+00
 0.00000000e+00 8.51153613e-01 6.69875650e-01 0.00000000e+00
 6.22110061e-02 7.05182428e-02 5.68898290e-01 4.44633974e-01
 9.00204206e-01 0.00000000e+00 0.00000000e+00 9.00204206e-01
 0.00000000e+00 0.00000000e+00 8.43145533e-01 0.00000000e+00
 5.41634933e-01 0.00000000e+00 8.61496139e-02 1.00000000e+00
 4.72061310e-05 0.00000000e+00 4.08873426e-01 0.00000000e+00
 0.00000000e+00 4.40842816e-02 1.00000000e+00 2.92705711e-02
 3.11650611e-01 0.00000000e+00 5.99382131e-01 0.00000000e+00
 1.17739146e-01 9.39165354e-02 9.04336523e-01 2.71569977e-02
 0.00000000e+00 0.00000000e+00 8.80000103e-01 0.00000000e+00
 5.67905513e-02 0.00000000e+00 8.76168147e-04 0.00000000e+00
 1.00000000e+00 6.24648831e-01 1.20982870e-02 4.45320228e-01]"
3,"1,100,332",3.000000,31.741969,14/64 (21.88%),"[0.         0.         0.10670905 1.         1.         0.
 0.0390015  0.         1.         1.         0.         0.24162209
 0.11791799 0.0870408  1.         0.         0.         0.
 0.05168015 0.         0.         0.         1.         0.00152515
 0.81514842 0.09594005 1.         0.91617626 0.         0.73700127
 0.         0.29241525 1.         0.22868074 0.40908064 0.03666024
 0.         0.97712351 0.         0.02121015 0.         0.04106029
 0.24075961 0.88742702 1.         0.06703149 0.1657794  0.
 0.91231013 0.         0.         0.18672284 0.41952903 0.99311315
 0.         1.         0.29532708 1.         0.9332328  0.01450258
 0.         1.         0.         1.        ]"
4,"1,110,957",2.000000,29.212043,29/64 (45.31%),"[1.         0.         1.         1.         0.         0.
 0.26745973 0.00553528 1.         0.         0.         0.
 0.         0.         0.69869597 0.79060101 0.         1.
 1.         0.         0.15137327 0.         0.         0.35332468
 1.         0.         0.         0.         1.         0.
 0.         0.25085045 1.         0.         0.         0.39875276
 1.         0.         0.71636451 0.7162152  0.         0.
 0.57673277 1.         0.         0.80149089 0.40398442 0.25974597
 1.         0.         0.49437877 0.0879095  0.         0.52074116
 0.         1.         1.         0.         1.         1.
 0.         0.32122803 0.35745226 1.        ]"
5,"1,129,625",2.000000,32.695567,10/64 (15.62%),"[0.78407831 0.36424559 0.05714222 0.04342959 0.89397052 0.90561051
 0.13044567 0.09887885 0.88082358 0.06851398 0.36755059 0.3475148
 0.         0.21270906 0.         0.         0.         1.
 0.         0.88945975 0.04466422 0.         0.38598938 0.80907663
 0.33488912 0.75800993 0.         0.90561051 0.11222603 0.27702346
 0.02767091 0.77398915 0.         0.         0.         0.
 0.0169498  0.70603475 0.83046454 0.2086048  1.         0.89305496
 0.         1.         0.         0.         0.         0.
 0.         0.1740899  0.         1.         0.         0.90561051
 0.         0.71873923 0.56862306 0.87297148 0.         0.
 0.         0.58316155 0.38971049 0.81675896]"
6,"1,149,616",1.000000,30.421810,24/64 (37.50%),"[0.03784132 0.         0.7581183  0.88936925 0.37350493 0.66168377
 0.         0.03313942 0.5215037  0.         0.06707026 0.01747528
 0.         1.         0.         0.14283235 0.68924298 0.03261782
 0.22115799 0.88742902 0.08539826 0.         0.61710794 0.99308129
 0.         0.         0.         0.74755603 0.         0.78663581
 0.         0.         1.         0.         0.         0.
 0.         0.77724257 0.         1.         1.         0.
 0.86678139 0.         0.         0.         0.         1.
 0.         0.00923154 1.         0.         1.         1.
 0.         0.         1.         1.         0.         0.31238652
 0.         0.         1.         1.        ]"
7,"1,152,113",2.000000,33.649288,9/64 (14.06%),"[3.56865588e-01 1.00000000e+00 5.92961814e-01 0.00000000e+00
 8.56729373e-01 0.00000000e+00 0.00000000e+00 6.69032861e-01
 6.06870884e-01 3.83762758e-01 0.00000000e+00 3.08369427e-01
 9.81011117e-01 3.15356099e-01 0.00000000e+00 9.06656370e-01
 9.87006059e-01 8.40604291e-02 9.90750227e-01 1.00000000e+00
 0.00000000e+00 5.08758597e-01 5.51813246e-02 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.37873491e-01 7.04744181e-01 6.29381134e-03 7.65669571e-01
 1.00000000e+00 0.00000000e+00 6.69101978e-01 9.96857035e-06
 0.00000000e+00 0.00000000e+00 3.46844791e-01 5.65381342e-04
 5.37942989e-01 0.00000000e+00 8.28613444e-01 3.57053779e-01
 9.25155302e-01 9.34729009e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.19160219e-01 0.00000000e+00 0.00000000e+00
 1.81556868e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 5.27519435e-01 1.00000000e+00 0.00000000e+00 1.09234469e-01
 2.92474035e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
8,"1,231,208",3.000000,32.402322,12/64 (18.75%),"[1.         1.         0.         0.53160642 0.93927132 0.
 1.         1.         0.         0.         0.         0.12867968
 0.         0.         0.         0.         0.34799629 0.29211478
 0.89563494 0.53771155 0.         0.         0.         0.93069314
 0.         0.04920344 0.12783773 0.         0.99373874 0.72785367
 0.         0.66518113 0.         0.         0.12990243 0.48771421
 0.         0.         1.         0.         0.34570603 0.8080706
 0.24496806 1.         0.         0.         0.70839217 0.
 0.25795129 1.         0.         0.         1.         0.00198515
 0.10241916 0.17736157 0.         0.49081311 0.         0.179184
 1.         0.         0.73511907 1.        ]"
9,"1,237,562",3.000000,33.065972,7/64 (10.94%),"[1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 9.48084670e-01 1.81569443e-01 1.00000000e+00
 0.00000000e+00 2.39713119e-01 9.82725484e-01 0.00000000e+00
 0.00000000e+00 5.83695623e-01 9.92630421e-02 0.00000000e+00
 3.57965613e-02 0.00000000e+00 1.00000000e+00 3.45568208e-01
 1.00211585e-01 2.47677801e-03 5.65994354e-02 1.00000000e+00
 3.28745700e-01 4.14895444e-01 0.00000000e+00 1.00000000e+00
 2.58417966e-01 6.95678236e-01 3.19056270e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 5.29428539e-02 7.64308127e-01
 6.22091239e-02 9.44426410e-01 1.99623826e-03 3.91176427e-01
 2.81038537e-02 4.07017174e-04 0.00000000e+00 0.00000000e+00
 7.62426563e-01 0.00000000e+00 0.00000000e+00 8.23154408e-01
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 8.07996640e-01 4.47010524e-01 0.00000000e+00 9.94769521e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 7.35027060e-02 0.00000000e+00 0.00000000e+00]"
10,"1,279,555",3.000000,32.030261,18/64 (28.12%),"[0.45116861 0.         1.         0.         0.21928483 0.36071859
 0.         0.         0.         0.         0.69386032 0.00945913
 1.         0.07037677 0.77685663 0.         0.         1.
 0.         0.         0.91813692 0.01405382 0.68726786 0.
 0.         1.         0.         0.70365403 0.         0.42910044
 0.         1.         0.07442322 0.         0.42400832 1.
 0.44187565 0.         0.         1.         0.89750473 0.
 0.36607556 0.         0.00461515 0.62867161 0.0472509  0.
 0.77190631 0.3690064  0.93977956 0.25574198 0.         0.99459341
 0.         1.         0.30358901 0.02381652 0.88135818 0.16360227
 1.         0.19895654 0.         1.        ]"
11,"1,283,272",2.000000,30.356473,32/64 (50.00%),"[1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 6.29000285e-01 2.73831986e-01 2.29488049e-02
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 3.52034714e-01 1.05405707e-01 6.77187939e-01
 0.00000000e+00 3.45686956e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.42203422e-01 5.53755842e-01 0.00000000e+00
 2.89264989e-01 2.44777074e-01 5.18402575e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 3.97671757e-01 0.00000000e+00
 0.00000000e+00 5.30580978e-01 2.30360746e-03 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 6.94512085e-04
 0.00000000e+00 6.98036619e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 5.86941392e-08 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 8.40696859e-01 7.97954353e-03 2.16201193e-01 0.00000000e+00
 9.92742219e-01 1.00000000e+00 0.00000000e+00 1.00000000e+00]"
