Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",0.000000,0.062520,52/64 (81.25%),"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.44985651e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 9.93897906e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.75076341e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.69229453e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 5.82820543e-04 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 9.36767209e-01 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 6.68882124e-01 3.62683326e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.40949014e-01 7.48901407e-01]"
2,"1,029,044",2.000000,32.924807,9/64 (14.06%),"[1.00000000e+00 0.00000000e+00 3.70648819e-04 0.00000000e+00
 5.14799167e-01 1.18562104e-01 7.86591971e-01 6.27984538e-01
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 9.77813101e-01 1.34259276e-01 1.79399897e-01 0.00000000e+00
 0.00000000e+00 7.79783994e-03 5.25805405e-01 0.00000000e+00
 3.95095350e-01 0.00000000e+00 1.74208981e-01 1.89713557e-01
 7.86996424e-01 8.45461458e-01 3.55345882e-01 6.49146785e-01
 0.00000000e+00 0.00000000e+00 9.72217120e-01 5.56180684e-01
 1.75422524e-02 2.43888934e-01 1.00000000e+00 0.00000000e+00
 0.00000000e+00 7.48105500e-02 2.50914113e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 5.17394685e-01
 5.63511786e-02 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.08194958e-01
 2.44708064e-01 0.00000000e+00 2.72404532e-02 1.00000000e+00
 1.52610042e-01 8.45370564e-01 8.51104209e-01 1.28374183e-01]"
3,"1,100,332",3.000000,31.685170,14/64 (21.88%),"[0.         0.         0.3467227  0.8963596  0.44993248 0.
 0.         0.         1.         1.         0.         0.95758251
 0.         0.06694451 0.1305894  0.         0.         0.
 0.01292243 0.         0.00207205 1.         0.32615176 1.
 1.         1.         0.02638354 0.         0.         0.83406945
 0.         1.         0.39904416 0.         0.00972815 0.97305185
 0.60953115 0.01624956 0.2225753  0.         1.         0.
 0.01191993 0.         0.         0.         0.         0.
 0.74675551 0.37832562 0.         0.0478172  1.         1.
 0.         1.         0.00599676 0.         0.72020885 0.87645973
 0.32179354 0.         0.         1.        ]"
4,"1,110,957",1.000000,29.404640,29/64 (45.31%),"[1.         0.         1.         1.         0.         0.
 0.39509764 0.69211747 1.         0.         0.         0.
 0.         0.         0.32049576 0.89988763 0.         1.
 1.         0.         0.         0.         1.         0.0694477
 1.         0.         0.         0.62885646 0.97971975 0.
 0.5680667  0.         1.         0.         0.         0.04196495
 0.22721095 0.39985161 0.         0.         0.         0.
 0.72785163 1.         0.01025453 0.88652304 0.59501916 0.08059635
 1.         0.         0.48512418 0.45695044 0.         0.40415011
 0.         0.95325433 1.         0.         0.1618304  0.97971975
 1.         0.2730438  0.2366723  0.68926407]"
5,"1,129,625",2.000000,32.681467,10/64 (15.62%),"[0.87673491 0.81098868 0.         0.         0.         0.
 0.20703715 0.45028846 0.         0.22873375 0.         0.75784649
 1.         0.00266939 0.99368837 0.         0.03493648 0.10206871
 0.         0.         0.30164095 0.36919362 0.74138887 0.01501149
 0.20247734 0.97468396 0.57771618 0.         0.66534741 0.
 0.         1.         0.28093896 0.         0.06283589 0.
 0.67992008 0.39240461 0.33286157 1.         1.         0.
 0.         1.         0.         0.80146048 0.67136926 0.0341436
 1.         0.         0.         1.         0.         0.11763863
 0.38638228 0.96557746 0.10909079 0.63668459 0.0164829  0.
 1.         0.76976809 0.2074961  1.        ]"
6,"1,149,616",2.000000,30.979502,24/64 (37.50%),"[0.00000000e+00 0.00000000e+00 7.82542584e-01 8.41731636e-03
 0.00000000e+00 6.18993977e-01 1.03875238e-02 2.53782583e-01
 1.00000000e+00 5.42742236e-02 1.00000000e+00 1.82088740e-02
 0.00000000e+00 8.04909713e-01 1.73693728e-01 6.30653445e-01
 7.71203753e-01 0.00000000e+00 9.36747992e-05 8.37717507e-01
 7.67417983e-01 0.00000000e+00 3.42440562e-01 7.49135825e-01
 0.00000000e+00 2.73518343e-01 1.75149652e-01 1.08075031e-01
 3.27144997e-03 7.82542584e-01 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 3.91027290e-01 0.00000000e+00
 0.00000000e+00 3.24132317e-01 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.95867507e-01 0.00000000e+00 0.00000000e+00 3.58370154e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00]"
7,"1,152,113",2.000000,32.746680,9/64 (14.06%),"[0.09385023 0.99699561 0.55380065 0.25913062 0.77909441 0.94179484
 0.         0.31916713 0.74335076 0.00487641 0.         0.
 0.         0.08013502 0.03128412 0.64841064 0.65503616 0.04910867
 0.97894535 0.         1.         0.45589356 0.30600203 1.
 0.26815202 0.         0.85060684 0.00211553 1.         0.19052399
 0.         0.         0.42371974 0.09839682 0.29406143 0.06111697
 0.21116231 0.48557088 1.         0.61375781 0.93561535 1.
 0.48908859 0.09785914 0.13068085 0.45104917 0.         0.
 0.1304707  0.         0.84014498 0.         1.         0.
 1.         1.         0.88520446 1.         0.         0.
 0.82098845 0.38821143 0.         0.        ]"
8,"1,231,208",3.000000,32.155740,12/64 (18.75%),"[1.         1.         0.         0.56408639 0.22728536 0.
 1.         1.         0.         0.         0.         0.22908498
 0.52586765 0.82296726 0.         0.         0.         0.
 0.69146757 1.         0.         0.32281259 1.         0.48761211
 1.         0.04182095 0.09504992 0.03027377 0.         0.
 0.         0.04359688 0.9592748  0.21843114 0.00529278 0.64776995
 0.95762765 0.41082803 1.         0.73016953 0.         0.
 0.11642947 0.26078039 0.33507197 0.65752317 0.         0.48273256
 0.06744788 0.         0.         1.         0.         0.64843174
 0.38337411 0.92754332 0.00129303 0.0725983  0.05904561 0.62083912
 0.02697592 0.         0.0075883  0.50193644]"
9,"1,237,562",2.000000,33.125389,7/64 (10.94%),"[1.00000000e+00 1.23179137e-02 1.00000000e+00 3.75379828e-01
 9.60009126e-01 0.00000000e+00 0.00000000e+00 7.32551345e-01
 5.91599846e-01 0.00000000e+00 1.00000000e+00 0.00000000e+00
 8.08459160e-01 0.00000000e+00 0.00000000e+00 7.64647834e-01
 0.00000000e+00 2.31795818e-01 3.90257703e-01 8.92786408e-01
 0.00000000e+00 9.98589181e-01 6.89966911e-01 0.00000000e+00
 5.12589447e-01 7.77530106e-01 2.03786292e-03 5.60533232e-02
 4.51128199e-01 0.00000000e+00 1.65979971e-01 4.92879127e-01
 0.00000000e+00 0.00000000e+00 9.86041351e-01 5.39905840e-01
 1.13088260e-03 0.00000000e+00 3.45906298e-01 1.00000000e+00
 1.95056478e-04 0.00000000e+00 0.00000000e+00 1.98099220e-01
 9.51540011e-01 8.96460972e-01 3.26273132e-01 9.32935367e-01
 9.75794062e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.16078095e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 9.50470916e-01 8.53104762e-01 3.17936177e-01]"
10,"1,279,555",2.000000,32.599340,18/64 (28.12%),"[7.08322759e-01 6.69667928e-01 2.70434647e-02 0.00000000e+00
 1.25292258e-01 5.06710525e-04 1.00000000e+00 8.94056641e-01
 0.00000000e+00 0.00000000e+00 7.02095880e-01 1.00000000e+00
 0.00000000e+00 2.18493369e-01 3.43392497e-01 3.46062880e-01
 0.00000000e+00 1.00000000e+00 0.00000000e+00 3.98109106e-01
 9.38017213e-01 2.05526022e-01 8.37990744e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 4.60268228e-01
 1.00000000e+00 2.31157071e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 5.51968853e-02 2.15126475e-01
 2.48130623e-01 3.87210941e-02 0.00000000e+00 1.00000000e+00
 0.00000000e+00 8.50722319e-01 7.39875485e-01 2.61977025e-01
 4.79993537e-02 9.08316361e-01 7.79667277e-01 0.00000000e+00
 1.08089589e-02 3.08661417e-01 0.00000000e+00 2.36703864e-02
 3.19837884e-02 3.43204627e-01 0.00000000e+00 1.00000000e+00
 1.97821033e-01 9.50710217e-01 9.31263679e-01 0.00000000e+00
 5.75126343e-01 1.00000000e+00 0.00000000e+00 1.00000000e+00]"
