Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",1.200000,17.408177,52/64 (81.25%),"[0.         0.         0.         0.         0.88554839 0.
 1.         1.         0.         1.         1.         0.
 1.         1.         0.         0.         1.         0.
 0.         0.         0.         0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         1.         0.
 1.         1.         0.         1.         1.         0.
 0.         1.         0.         0.85756272 0.         1.
 1.         0.         0.         1.         0.         0.09018329
 0.47982754 0.         0.         1.         1.         0.
 0.         0.         1.         1.        ]"
2,"1,029,044",11.200000,24.865219,9/64 (14.06%),"[1.         0.         0.79195724 0.92883721 0.         0.72686751
 0.         1.         1.         0.         0.         0.
 0.00641498 0.         0.99974146 0.         0.         0.61586659
 0.         0.         0.85667283 0.65015139 0.         0.53371876
 0.         1.         0.96408835 1.         0.         0.
 0.         0.98592128 0.         0.         0.73802133 0.
 0.99462654 0.         0.20327348 0.         0.         0.02501187
 0.         0.99296449 0.88884216 0.         0.         0.32372157
 0.         0.         0.         0.         0.         0.
 1.         0.         0.         0.9259418  0.9899744  0.
 0.70282495 0.61504919 0.74459117 0.09721835]"
3,"1,100,332",17.350000,21.937267,14/64 (21.88%),"[0.         0.         1.         1.         0.         0.
 0.         0.         1.         1.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         1.         0.         0.         1.
 0.         1.         1.         0.35808186 0.         0.
 1.         1.         1.         0.         0.         0.
 0.         0.         1.         0.         1.         1.
 1.         0.         0.         0.         0.         0.
 0.         1.         0.         1.         1.         1.
 0.         1.         0.         0.         0.         0.
 0.         1.         0.         1.        ]"
4,"1,110,957",3.550000,20.225729,29/64 (45.31%),"[1.         0.         1.         1.         0.         0.
 0.         1.         1.         0.         0.         0.
 0.         0.         0.         0.73290248 0.         1.
 1.         0.         0.72903563 0.         0.         0.33959602
 1.         0.         0.         0.         0.81048491 0.15378762
 0.63522732 0.         1.         0.         0.05901619 0.50827737
 0.         0.         0.60938687 0.         0.         0.
 1.         1.         0.56495573 0.17950342 0.         0.
 1.         0.         0.         0.48757379 0.25976499 0.01804977
 0.         0.         1.         0.         0.10592019 0.66413395
 0.72113664 0.03510708 0.72851016 0.66092319]"
5,"1,129,625",12.400000,23.063863,10/64 (15.62%),"[0.         0.         0.00844649 0.         0.         0.
 0.         1.         0.66995548 0.         0.         0.65863256
 0.         0.         0.87035737 0.         0.62800792 1.
 0.         0.86676909 0.         0.91740562 0.53540335 0.
 0.9882896  0.         0.51734924 0.         0.46454387 0.
 0.         0.         0.         0.         0.61936813 0.
 0.         0.28309405 0.93109035 1.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.83739836
 0.         0.5751053  0.94742644 0.69934353 0.93615629 0.
 0.         0.95966084 0.         0.80513126]"
6,"1,149,616",11.500000,22.284979,24/64 (37.50%),"[0.76724173 0.94014394 0.         0.92474583 0.         0.8307576
 0.         0.         0.         0.         0.         0.94364374
 0.         0.74633642 0.         0.         0.         0.23183568
 0.         0.         0.         0.8412554  0.         0.71710312
 0.         0.95716817 0.95606117 0.         0.         0.
 0.88658839 0.         1.         0.         0.         0.49832313
 0.         0.         0.         1.         1.         0.
 0.89119902 0.82452643 0.         0.         0.         1.
 0.         0.96112889 0.         0.         1.         1.
 0.         0.         0.         0.78758109 0.50784958 0.
 0.         0.         1.         1.        ]"
7,"1,152,113",8.500000,22.380955,9/64 (14.06%),"[0.         0.77833432 0.         0.88923904 0.74078398 0.
 0.74728843 0.         0.         0.60794298 0.         0.25055821
 0.70290953 0.         0.79196124 0.         0.45515219 0.89098442
 0.         0.         0.         1.         0.         0.
 0.41319032 0.         0.         0.25498788 0.83935491 1.
 0.05307578 0.66575666 0.         0.76546146 1.         0.
 0.         0.         0.         0.90844942 0.95428298 0.
 0.         0.         0.         0.         0.         0.
 0.95080994 0.81519151 0.7259676  0.         0.         0.
 1.         1.         0.         0.         0.         0.
 1.         1.         0.         0.        ]"
8,"1,231,208",10.250000,21.047889,12/64 (18.75%),"[1.00000000e+00 1.00000000e+00 0.00000000e+00 1.15163434e-04
 1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 4.81295632e-01 9.04188044e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.68097710e-01 6.20121190e-01 0.00000000e+00
 0.00000000e+00 1.05586492e-02 8.64890259e-01 1.00000000e+00
 0.00000000e+00 4.96920436e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.05359467e-01
 0.00000000e+00 1.12502129e-01 0.00000000e+00 9.27688379e-01
 8.97759762e-01 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.98507758e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.39375507e-02 0.00000000e+00 0.00000000e+00
 7.20466143e-01 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 9.14198531e-01 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.53870629e-01 8.35083803e-01]"
9,"1,237,562",6.600000,23.915492,7/64 (10.94%),"[0.         0.         0.51003326 0.95098088 0.         0.
 0.88776741 0.72587786 0.92388978 0.80618162 0.         0.
 0.05773398 0.95500887 0.         0.         0.         0.
 0.83790388 0.67858066 0.         0.82850259 0.38976961 0.
 0.64921318 0.         0.         0.         0.26092925 0.
 0.36231983 0.88327028 0.74991641 0.         0.93465621 0.61265934
 0.         0.         0.44795074 0.77327007 0.         0.
 0.         0.         0.         0.87394427 0.55403773 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.         1.
 0.         0.73384658 0.77333408 0.        ]"
10,"1,279,555",4.950000,22.037468,18/64 (28.12%),"[1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 8.28132359e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 6.37035444e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.96320758e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 6.13544948e-01 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.63045918e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 9.66195248e-01 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 7.73647210e-01 1.00000000e+00 3.73715497e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00]"
