Number,ID,Fitness,Runtime,Preprocessed,Result
1,2024-01-01,924.000000,699.324968,416/1600 (26.00%),[0.08072578 0.38097926 0.64921699 ... 0.         1.         0.        ]
2,2024-01-08,738.000000,697.011342,516/1600 (32.25%),[0.36872053 0.53283317 0.56860833 ... 0.83137569 0.         0.        ]
3,2024-01-15,729.000000,696.249893,507/1600 (31.69%),[1.         0.         0.         ... 0.95275958 0.28883786 0.92453907]
4,2024-01-22,487.000000,695.763177,600/1600 (37.50%),[1.         1.         0.         ... 1.         0.08470784 0.53328833]
5,2024-01-29,747.000000,699.886610,556/1600 (34.75%),[0.04146909 0.43878119 0.         ... 0.         1.         0.        ]
6,2024-02-05,604.000000,681.789934,596/1600 (37.25%),[0.78716751 0.8354569  0.55612188 ... 0.         0.         0.        ]
7,2024-02-12,1072.000000,699.403025,487/1600 (30.44%),[0.         1.         0.         ... 0.50846927 0.48538381 0.74626875]
8,2024-02-19,802.000000,706.446764,529/1600 (33.06%),[0.         1.         0.         ... 0.94638857 0.17346652 0.52200881]
9,2024-02-26,900.000000,707.991111,504/1600 (31.50%),[1.         0.15022933 0.93517789 ... 0.56533504 0.35823974 0.        ]
10,2024-03-04,976.000000,708.717810,460/1600 (28.75%),[0.94368083 0.52493222 0.35937557 ... 0.25161505 0.08671163 0.61966844]
11,2024-03-11,769.000000,703.070878,523/1600 (32.69%),[0.97571072 0.15315624 0.1667567  ... 0.86021404 0.99673806 0.38105312]
12,2024-03-18,502.000000,705.556155,631/1600 (39.44%),[0.71765064 0.         0.70092789 ... 0.         0.08180293 0.        ]
13,2024-03-25,814.000000,701.103390,514/1600 (32.12%),[0. 1. 0. ... 0. 0. 0.]
14,2024-04-01,502.000000,703.294675,575/1600 (35.94%),[0.77453652 0.00554073 0.         ... 0.         0.61533501 0.69130824]
15,2024-04-08,716.000000,697.929301,575/1600 (35.94%),[0.64121921 0.3691965  0.78305315 ... 0.18378087 0.42666836 0.14509614]
16,2024-04-15,850.000000,707.445063,511/1600 (31.94%),[0.62194565 0.         0.49036655 ... 0.         0.88061134 0.62773583]
17,2024-04-22,655.000000,703.219131,546/1600 (34.12%),[0.17853664 0.92625659 0.59397096 ... 0.99605924 0.51134309 0.96550547]
