Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,003,822",2.300000,1.260632,23/36 (63.89%),"[0.32126262 0.         1.         1.         0.         0.09002739
 1.         1.         0.         1.         0.07743734 1.
 0.         0.         0.81939546 0.         0.         1.
 1.         0.         0.         1.         0.         0.
 1.         0.         0.         1.         0.         0.
 0.         1.         1.         0.         1.         1.        ]"
2,"1,124,444",1.200000,1.431774,7/36 (19.44%),"[0.93301148 0.         0.         1.         1.         0.
 0.79095482 0.         0.         0.         0.         0.91048927
 0.         1.         0.93333701 0.         0.         1.
 0.91857651 0.00494011 0.84788053 0.         0.17742679 0.08684257
 0.9294847  0.92063607 0.         0.         0.         0.50860227
 0.         0.         1.         0.92954238 0.         0.93316133]"
3,"1,188,236",2.400000,1.449241,10/36 (27.78%),"[0.97835247 0.51003423 0.40462252 0.         0.63064253 0.74626694
 0.00169468 0.         0.42662282 0.08496808 0.76114815 0.23715306
 0.97835247 0.74741543 0.55484098 0.33061862 0.13995225 0.00269563
 0.         0.         0.         0.40960908 0.97835247 0.97835247
 1.         1.         0.         0.03128651 0.         0.61939646
 0.         0.         0.97835247 0.82646415 1.         0.        ]"
4,"1,191,192",0.000000,0.000000,36/36 (100.00%),"[1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.]"
5,"1,192,723",3.300000,1.475437,9/36 (25.00%),"[0.68646009 0.95094488 0.         1.         1.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         1.         0.         0.         1.
 0.09734544 0.         0.         0.81041504 1.         0.
 1.         0.         0.87426667 0.00186256 0.         0.
 0.95094488 0.         1.         0.00867645 0.64786977 0.93877828]"
6,"1,194,297",5.500000,1.351045,16/36 (44.44%),"[0.95182594 1.         0.06398232 0.         0.         0.60349302
 0.         0.03556638 0.         0.         0.89252579 0.96283421
 0.89994055 0.         0.         1.         0.         0.
 0.98867243 0.         0.46101633 0.         1.         1.
 0.         0.         0.         0.         0.         0.
 1.         1.         0.         0.         1.         1.        ]"
7,"1,198,412",2.800000,1.237571,19/36 (52.78%),"[0.00189371 0.         0.76796191 1.         1.         0.
 1.         0.         0.53899741 0.15944984 0.         1.
 1.         0.59600687 0.         0.         0.         1.
 0.         0.1205452  0.         1.         1.         0.
 0.71252528 0.80164991 1.         0.         0.         1.
 0.         0.         0.02056813 0.         0.         1.        ]"
8,"1,217,965",3.600000,1.333478,11/36 (30.56%),"[0.12077148 0.         0.         0.57115089 1.         0.
 1.         1.         0.         0.98805611 0.         0.11973396
 0.         0.         0.         0.55772983 0.06912023 0.
 0.         1.         1.         0.         1.         0.96853635
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.         0.        ]"
9,"1,253,849",1.200000,1.160844,20/36 (55.56%),"[1.         0.92234363 0.09527691 0.         0.         0.
 0.19584339 0.47663709 0.         0.         0.         1.
 0.81974196 0.98395984 0.         0.         0.         1.
 1.         0.         0.         1.         1.         0.
 0.         0.92439327 0.92198398 0.         0.         1.
 0.34714762 0.64977235 0.36837011 0.14102143 0.         1.        ]"
10,"1,317,605",6.600000,1.404374,8/36 (22.22%),"[1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1.]"
11,"1,332,159",5.100000,1.360020,11/36 (30.56%),"[0.22066007 1.         1.         0.79698622 0.         0.
 0.         0.         0.74531774 0.         1.         1.
 0.         0.         0.         1.         0.         0.
 0.         0.         0.         1.         0.         1.
 0.82674332 0.36604677 0.         0.76862056 0.         1.
 1.         0.         1.         0.         0.         0.        ]"
12,"1,341,844",0.800000,1.314929,19/36 (52.78%),"[0.97029369 0.         1.         1.         0.         1.
 0.97029369 0.97029369 0.         0.         0.         1.
 0.         0.         0.97029369 0.97029369 0.         0.
 0.97029369 1.         0.         0.         1.         1.
 0.         0.         0.         0.37700377 0.         0.
 0.11471177 0.97029369 0.97029369 0.         1.         1.        ]"
13,"1,343,094",6.800000,1.305588,11/36 (30.56%),"[0.         0.         0.         0.         1.         1.
 1.         0.         1.         1.         0.         0.
 1.         0.         0.         0.         1.         1.
 0.         1.         1.         1.         0.         1.
 0.         0.         1.         0.         0.13383959 1.
 1.         1.         0.         0.         1.         1.        ]"
14,"1,350,652",1.300000,1.265715,22/36 (61.11%),"[0.         0.         0.         1.         0.         1.
 1.         0.         0.         1.         0.         1.
 1.         0.         0.22059064 0.         0.96299755 0.
 0.         0.57647207 0.69223859 0.         0.98522569 0.0403022
 1.         0.         0.22829346 0.         0.         0.63118306
 1.         0.         0.7015727  0.98003949 0.96366967 0.00124712]"
15,"1,375,820",0.000000,0.015625,36/36 (100.00%),"[0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1.
 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1.]"
16,"1,430,637",3.500000,1.288728,16/36 (44.44%),"[0.         0.         0.90181034 0.6389189  0.         1.
 0.         1.         0.         0.         0.         1.
 0.         1.         0.         0.91943635 0.90511652 0.
 0.         0.         0.         0.91819538 0.         0.92204709
 0.         0.80355513 0.         0.         0.87268196 0.5621837
 0.20459421 0.75197739 0.         0.         0.         0.        ]"
17,"1,454,003",2.600000,1.309801,16/36 (44.44%),"[1.         0.         0.         0.         0.         0.
 1.         0.         0.         1.         1.         0.
 0.         1.         0.         0.         0.         0.
 0.04850098 0.52366365 0.         1.         0.75146838 0.
 1.         0.         0.65107731 0.         0.         0.50169357
 1.         0.         1.         0.         0.         0.90901438]"
18,"1,470,603",0.000000,0.015625,36/36 (100.00%),"[1. 1. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1.]"
19,"1,480,509",4.000000,1.408712,6/36 (16.67%),"[0.         0.15308812 0.         0.31797192 1.         1.
 0.         0.         0.53182677 1.         0.         0.
 1.         0.         1.         0.         1.         0.81410776
 1.         0.         1.         0.         0.         0.
 0.         1.         0.         1.         1.         1.
 0.92956059 1.         0.         0.         0.         0.53020898]"
20,"1,505,558",7.200000,1.399229,7/36 (19.44%),"[0.         0.         0.         1.         0.         0.
 1.         0.         0.         1.         1.         0.
 1.         0.         0.         1.         1.         0.
 0.         1.         0.64033885 0.         0.         1.
 0.         0.         0.         0.         0.         0.
 1.         1.         0.         1.         1.         0.76750077]"
21,"1,554,862",3.600000,1.397483,7/36 (19.44%),"[1.        1.        0.        1.        1.        0.        0.
 0.        0.        0.        0.        1.        1.        0.
 1.        0.        0.        1.        1.        0.        1.
 1.        0.        0.        0.        0.        1.        0.
 1.        1.        1.        1.        0.        0.5705752 1.
 0.       ]"
22,"1,568,229",1.600000,1.209248,18/36 (50.00%),"[1.         0.         1.         1.         0.         1.
 1.         0.         0.         0.         0.07580623 1.
 0.         0.         0.05222295 0.30926613 1.         1.
 0.         0.         1.         1.         0.         0.
 1.         1.         0.         0.         0.         0.37278328
 0.         0.         0.24058605 0.         1.         0.85142695]"
23,"1,589,978",1.400000,1.335237,20/36 (55.56%),"[1.         0.         1.         0.28622962 1.         1.
 1.         0.         1.         0.39830478 0.         0.
 0.         1.         0.         0.         1.         1.
 0.         0.80400562 0.         1.         0.         0.
 1.         0.0087562  0.         0.         1.         1.
 1.         0.         1.         1.         0.         0.        ]"
24,"1,605,903",2.700000,1.434768,8/36 (22.22%),"[0.37031492 1.         0.         0.21442451 0.90350504 1.
 0.         1.         0.         0.32430271 0.         0.
 1.         0.         0.         1.         1.         0.
 1.         0.         0.67424207 0.         0.         1.
 0.         0.         1.         0.         0.         1.
 1.         0.62956179 0.41772666 1.         1.         0.        ]"
25,"1,611,457",0.800000,1.325156,18/36 (50.00%),"[1.         0.         1.         0.         0.         0.
 1.         0.         1.         0.         1.         1.
 0.         1.         0.         1.         0.         0.
 0.         1.         0.         0.56217157 0.         1.
 1.         0.         0.         0.         0.         1.
 1.         0.         1.         1.         0.87195335 0.        ]"
26,"1,615,209",2.400000,1.302708,9/36 (25.00%),"[0.         0.87857926 0.         0.03760507 0.66318753 0.2620796
 0.         0.86255425 0.         0.8785658  1.         0.87400189
 0.68961867 0.         0.87841186 0.         0.22332023 0.
 0.87148116 0.         0.87832628 1.         0.         0.
 0.         0.         0.39957057 0.         1.         0.
 0.         0.87897816 0.9225762  0.         1.         0.        ]"
27,"1,700,818",1.200000,1.138595,24/36 (66.67%),"[0.         1.         1.         0.         1.         1.
 0.         0.         0.         1.         0.         0.
 1.         0.         0.         1.         0.         0.
 1.         0.92922856 0.         0.         0.         0.
 0.         0.         0.         0.         1.         1.
 0.30815614 1.         0.70548505 1.         0.         0.        ]"
