Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,016,002",3.000000,65.672689,54/100 (54.00%),"[1.00000000e+00 0.00000000e+00 6.45991336e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.88621592e-01
 0.00000000e+00 1.50668420e-01 1.00000000e+00 0.00000000e+00
 1.00000000e+00 2.58484388e-01 9.29999583e-01 5.19162207e-01
 0.00000000e+00 3.52550969e-01 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.35872627e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 5.34623690e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 6.09651573e-04 0.00000000e+00 9.50338842e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 9.92166151e-01 5.50034633e-01
 0.00000000e+00 0.00000000e+00 3.28293223e-02 1.70283309e-01
 7.83659365e-02 0.00000000e+00 0.00000000e+00 1.67930779e-01
 0.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 5.87892927e-01 0.00000000e+00 9.63156211e-01 1.00000000e+00
 0.00000000e+00 1.00000000e+00 9.04745866e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.04109682e-02 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 3.23165936e-01 8.20070706e-01
 1.00000000e+00 2.25412852e-01 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]"
2,"1,038,486",3.000000,67.229208,48/100 (48.00%),"[3.84505507e-03 0.00000000e+00 1.00000000e+00 0.00000000e+00
 3.05684317e-01 1.00000000e+00 8.61089757e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 5.10076366e-01 3.93444598e-01
 1.00000000e+00 2.87588362e-01 5.01590957e-01 0.00000000e+00
 2.13013222e-01 5.50088586e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.10573180e-01 0.00000000e+00
 1.00000000e+00 3.29046431e-03 4.21539352e-01 6.31282296e-01
 3.74796034e-01 6.73938973e-01 0.00000000e+00 0.00000000e+00
 2.60840204e-01 0.00000000e+00 0.00000000e+00 5.15036070e-01
 6.10035279e-01 7.81424620e-02 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 0.00000000e+00 4.79280562e-01 1.00000000e+00
 4.73591446e-01 2.22723980e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.84832810e-01 9.24998110e-01 2.09310189e-02 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 7.55726460e-01 1.00000000e+00 4.01542188e-02
 0.00000000e+00 1.92184251e-03 4.72864591e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 8.02694888e-02 1.00000000e+00 5.82667884e-01 8.27368992e-02
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 6.21363939e-04 1.73586146e-01
 4.14799961e-01 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00]"
3,"1,054,057",3.000000,69.370505,38/100 (38.00%),"[1.00000000e+00 0.00000000e+00 4.36285479e-01 0.00000000e+00
 6.78082140e-03 0.00000000e+00 1.00000000e+00 0.00000000e+00
 7.37746311e-01 1.00000000e+00 1.00000000e+00 0.00000000e+00
 8.25847093e-01 2.42043169e-01 8.60424417e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.29666157e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 3.55037926e-01
 1.00000000e+00 2.32524887e-02 0.00000000e+00 0.00000000e+00
 5.97462509e-01 5.17057301e-02 1.00000000e+00 1.00000000e+00
 0.00000000e+00 4.11538539e-02 2.58658991e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 8.97163899e-01 6.60991736e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.88329842e-02 2.56753478e-01 8.80121977e-01 3.93636856e-01
 0.00000000e+00 0.00000000e+00 1.95715332e-06 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.66742011e-01 5.78315030e-02 7.46220300e-01 2.15450695e-01
 0.00000000e+00 4.54569305e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 3.69739850e-01
 4.61132001e-02 8.00147828e-01 1.00000000e+00 7.71210067e-01
 1.39393209e-02 0.00000000e+00 1.00000000e+00 0.00000000e+00
 5.24415593e-01 5.47202544e-01 2.20310342e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.61435688e-01
 0.00000000e+00 8.91982816e-01 0.00000000e+00 2.07161077e-02
 8.72848805e-01 5.41286886e-02 1.00000000e+00 1.00000000e+00
 0.00000000e+00 9.22431238e-01 0.00000000e+00 6.79456259e-01
 5.31967827e-03 0.00000000e+00 6.93909561e-01 0.00000000e+00]"
4,"1,075,756",3.000000,69.614592,43/100 (43.00%),"[1.         0.         1.         0.28779776 1.         0.
 0.         0.90687328 0.05561108 1.         1.         0.
 0.94127456 0.         0.77406136 0.         0.36067252 0.73634873
 0.         1.         0.         1.         0.         0.
 0.         0.         0.         0.20539195 0.         0.04303733
 0.         0.97260327 0.         0.72204555 0.         1.
 0.         1.         0.6114083  0.19105372 0.29722776 0.
 0.08427948 1.         0.         1.         0.         0.
 0.04321816 1.         0.83717444 0.36915664 0.         0.
 0.875046   0.         0.         0.26182569 0.30736662 0.90871673
 1.         0.         0.70820826 0.         0.         0.74689785
 0.87556401 0.41680883 0.12552662 0.16281969 0.         0.
 1.         0.         1.         0.         0.         0.49517917
 0.04463652 0.         1.         1.         0.         0.
 1.         0.         0.         0.04937588 0.         0.
 0.         0.         1.         1.         0.         1.
 1.         0.         1.         1.        ]"
5,"1,080,690",5.000000,70.593368,37/100 (37.00%),"[1.         0.         1.         1.         0.         0.
 0.         0.         0.6844294  0.64468738 1.         0.
 0.         0.         0.33022498 0.94360703 0.         0.
 0.         0.         0.         0.36861555 0.56529129 0.
 0.         1.         0.         0.         0.         0.
 0.76952182 0.         0.63311929 0.18877692 0.38289856 0.05038422
 0.         1.         0.         1.         1.         0.02757827
 0.         0.         0.19743237 0.00877055 0.         1.
 0.         1.         0.37632568 0.         0.91366062 1.
 0.         0.966919   0.00597059 0.         0.         0.
 0.         0.         0.4575946  0.06073999 0.01045623 0.91098048
 0.34723217 0.96955236 0.         1.         0.         0.1962339
 0.966919   0.32901792 1.         0.         0.12536769 0.966919
 0.         1.         0.         0.         0.61633668 0.
 0.         0.00215932 0.86683618 0.         1.         0.
 1.         0.59044428 0.01878184 0.55898456 0.9509777  0.27146098
 0.52581073 0.         1.         0.        ]"
6,"1,112,058",4.000000,72.112077,31/100 (31.00%),"[3.99692841e-02 8.26333531e-01 7.99574917e-01 0.00000000e+00
 1.33107245e-01 7.77365875e-01 3.88649244e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 5.18114923e-01
 3.71728443e-03 1.99146828e-01 9.12018678e-01 1.00000000e+00
 1.00000000e+00 6.43989566e-01 0.00000000e+00 9.23303604e-01
 8.99359622e-01 0.00000000e+00 2.04730868e-01 0.00000000e+00
 3.32062244e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.29294951e-01 4.33901169e-02 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 2.63028156e-03 1.00000000e+00 4.13630506e-01
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 2.80080604e-01 0.00000000e+00
 2.55600837e-01 9.08229284e-04 6.73674149e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 4.91850566e-01 7.08473190e-01 1.00000000e+00 3.40291707e-01
 1.00000000e+00 3.23702488e-01 6.39270350e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 3.60311417e-02 1.47964582e-02
 2.47882387e-01 0.00000000e+00 0.00000000e+00 5.61957604e-01
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 3.73999924e-01 1.00000000e+00 6.51503987e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 9.21765422e-02 0.00000000e+00
 1.00000000e+00 2.24161916e-01 0.00000000e+00 2.67623611e-01
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.36664573e-01 8.85314227e-01 2.68716752e-04]"
7,"1,147,101",4.000000,72.346636,31/100 (31.00%),"[1.         0.         0.29287078 0.96893459 0.99818729 0.00275031
 0.23529213 1.         0.63241279 0.         1.         0.
 0.         0.         0.00600766 0.99868969 0.60208782 0.
 0.         0.46125196 0.         0.98810421 0.         0.99502934
 0.         0.08616197 0.         0.         0.         0.81463211
 0.13262781 0.99404953 0.29894591 0.66828911 0.45514775 0.
 1.         0.         0.         0.93514674 0.06209894 0.
 0.69566519 0.49579099 0.00973217 0.         1.         0.
 0.         0.0012433  0.74617418 0.66334341 0.00187691 0.96429997
 0.79355849 0.         0.         0.73957179 0.55873046 0.
 0.         0.06040645 0.13157559 0.         0.         1.
 1.         0.         0.         0.78326305 1.         0.
 0.53643603 1.         0.49226713 0.         0.         0.
 0.0354444  0.51669862 1.         0.         0.14580657 0.
 0.         1.         0.         0.21790666 0.00645697 0.19763915
 0.         0.47839469 0.71901907 0.87954455 0.         1.
 0.         0.11553056 0.64455158 0.98108506]"
8,"1,202,434",3.000000,72.017625,31/100 (31.00%),"[1.79117178e-06 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.15155813e-01 4.78629902e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 5.86907072e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 5.59325315e-01 6.82899983e-02 0.00000000e+00 0.00000000e+00
 9.11479215e-01 9.99749216e-03 1.85721971e-01 0.00000000e+00
 0.00000000e+00 3.57845260e-02 9.91174397e-01 2.78826628e-01
 3.85478965e-02 5.93860802e-01 0.00000000e+00 7.58223984e-01
 1.00000000e+00 9.30601773e-02 8.48719650e-01 9.15612594e-01
 0.00000000e+00 2.23912621e-01 3.98970634e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 3.86740606e-01 5.28326345e-02
 7.02733606e-02 4.23785783e-01 1.00000000e+00 0.00000000e+00
 6.52491618e-01 1.83062721e-01 9.84615950e-01 9.76884514e-01
 4.29767196e-02 6.67891349e-01 6.95238031e-01 6.17072163e-02
 1.00000000e+00 1.29055123e-01 8.92869898e-01 3.55606326e-01
 0.00000000e+00 3.90944963e-01 5.19338491e-01 0.00000000e+00
 4.88658687e-02 9.98365756e-01 3.34282103e-01 1.17920764e-01
 1.47272423e-02 6.92259332e-01 9.96529613e-01 2.28935249e-01
 0.00000000e+00 6.95971246e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.72868377e-01 1.25339285e-02 7.92634914e-01
 7.03521180e-01 0.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 8.39489829e-02 3.63059132e-02 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 5.04205234e-01]"
9,"1,244,950",3.000000,68.798022,43/100 (43.00%),"[1.         0.         1.         1.         0.         1.
 1.         0.         0.04764179 0.43215268 0.         1.
 0.         0.         0.31286607 0.         0.         0.
 1.         0.02324346 0.         1.         0.2232634  0.
 0.67233298 0.3730855  0.37182611 0.         1.         0.37930147
 1.         0.         1.         0.         1.         0.
 0.03367789 0.44189893 0.07423215 1.         1.         0.
 1.         0.01318302 0.44369836 0.         0.58262893 0.32235547
 0.13773568 0.91873402 0.         1.         0.         0.98087534
 0.55301891 0.         1.         0.         1.         0.22850329
 0.         1.         0.         0.16389261 0.         0.73767115
 0.17139728 0.29509468 0.92509219 0.31746165 1.         0.
 1.         0.         0.16101501 1.         0.         0.33367834
 0.         0.         1.         0.         1.         0.
 0.24690348 0.35952146 1.         0.14682925 0.         1.
 0.         0.         0.         1.         0.82686585 0.
 0.98945719 0.46548742 0.         1.        ]"
10,"1,247,861",6.000000,77.065380,13/100 (13.00%),"[9.24593759e-01 6.47557093e-02 1.20946820e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 5.55883734e-01 3.18136863e-02
 1.41479343e-01 0.00000000e+00 8.74868241e-01 7.62552273e-02
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 7.96785752e-04 1.61661926e-01 0.00000000e+00 1.00000000e+00
 7.06303189e-03 2.00137661e-01 5.18160538e-01 9.34744292e-01
 0.00000000e+00 9.97636429e-01 7.24150892e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 4.27137071e-04 1.70114637e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.14097921e-04
 1.16136394e-02 7.56929430e-02 0.00000000e+00 0.00000000e+00
 3.59427089e-01 0.00000000e+00 7.78666994e-01 1.00000000e+00
 3.91788430e-01 2.26918444e-01 4.83152884e-01 9.38878920e-01
 1.14964355e-02 0.00000000e+00 4.69411842e-01 5.70407867e-01
 1.15920782e-01 3.36058283e-01 1.09643435e-01 0.00000000e+00
 0.00000000e+00 8.59115299e-01 1.25335051e-01 0.00000000e+00
 3.47252293e-01 9.78525409e-01 8.85438678e-04 0.00000000e+00
 0.00000000e+00 6.33763977e-01 6.17388993e-01 2.36025113e-01
 1.00000000e+00 7.77269317e-01 7.65722251e-01 3.38225582e-01
 1.99596157e-01 6.60931195e-01 1.00000000e+00 0.00000000e+00
 4.11835951e-01 6.01298977e-01 4.13716626e-01 0.00000000e+00
 4.62534141e-01 0.00000000e+00 9.18027140e-02 1.70096362e-01
 2.76526904e-01 2.79182144e-01 1.33839353e-01 5.39944806e-02
 0.00000000e+00 1.00000000e+00 1.71784804e-02 0.00000000e+00
 9.01385827e-01 9.86967531e-01 5.01524611e-02 5.54093405e-01
 9.04802469e-01 1.34702580e-02 0.00000000e+00 1.00000000e+00]"
