Number,ID,Fitness,Runtime,Preprocessed,Result
1,2024-01-01,167.000000,1068.910774,416/1600 (26.00%),[0.14818667 0.         0.04714386 ... 0.         1.         0.        ]
2,2024-01-08,156.000000,1027.703232,516/1600 (32.25%),[0.1956849  0.05626715 0.97871418 ... 0.         0.         0.        ]
3,2024-01-15,159.000000,1012.702410,507/1600 (31.69%),[1.         0.         0.         ... 0.39919141 0.11314216 0.        ]
4,2024-01-22,136.000000,987.199512,600/1600 (37.50%),[1.         1.         0.         ... 0.         0.         0.08396135]
5,2024-01-29,154.000000,1017.771214,556/1600 (34.75%),[0.        0.0041028 0.        ... 0.        1.        0.       ]
6,2024-02-05,147.000000,987.030004,596/1600 (37.25%),[0.01773847 0.25699853 0.68631265 ... 0.         0.         0.        ]
7,2024-02-12,163.000000,1012.268052,487/1600 (30.44%),[0.         1.         0.         ... 0.54961912 0.         0.00147015]
8,2024-02-19,152.000000,1010.596856,529/1600 (33.06%),[0.         1.         0.         ... 1.         0.         0.37815072]
9,2024-02-26,149.000000,1004.335940,504/1600 (31.50%),[0.         0.25826943 0.41195405 ... 0.0275535  0.83046818 0.98150791]
10,2024-03-04,168.000000,1032.276681,460/1600 (28.75%),"[7.61675540e-02 9.85043889e-04 0.00000000e+00 ... 5.14670539e-01
 9.39995048e-01 7.61978641e-04]"
11,2024-03-11,160.000000,1003.341338,523/1600 (32.69%),[0.02180067 0.         0.00202293 ... 1.         0.00382785 0.94874202]
12,2024-03-18,148.000000,976.716938,631/1600 (39.44%),[0.66560533 0.00207216 0.01587398 ... 0.         1.         0.10553897]
13,2024-03-25,156.000000,1007.288794,514/1600 (32.12%),[0. 1. 0. ... 0. 0. 0.]
14,2024-04-01,151.000000,979.587050,575/1600 (35.94%),[0.00566976 0.         0.         ... 0.         0.19596427 0.00199407]
15,2024-04-08,145.000000,969.984751,575/1600 (35.94%),[0.         0.02426988 0.03426888 ... 0.00265768 0.9999763  1.        ]
16,2024-04-15,156.000000,1000.080817,511/1600 (31.94%),[1.         0.         0.07439526 ... 0.         0.95054345 0.90430817]
17,2024-04-22,163.000000,1011.195548,546/1600 (34.12%),[0.35685988 0.         0.54851484 ... 0.00865906 0.5564503  0.13297919]
