Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,003,822",0.000000,2.395604,23/36 (63.89%),"[1.         0.         0.43810053 1.         0.52819679 0.33987765
 1.         0.16060895 1.         0.46201748 0.24482441 0.73148501
 0.         0.         0.62421561 0.         0.35182646 0.6231283
 1.         0.         0.         1.         0.         0.
 1.         0.         0.         1.         0.         0.
 0.         1.         1.         0.         1.         1.        ]"
2,"1,124,444",1.000000,35.165648,7/36 (19.44%),"[0.78316557 0.         0.         1.         1.         0.
 0.94581021 0.0708873  0.63079616 0.         0.         0.22179414
 0.21364465 0.20811301 0.86742037 0.         0.75097254 1.
 0.83432131 1.         0.12661026 0.         0.15097428 0.18876394
 0.23673724 0.38390482 0.35520023 0.4330013  0.         0.50580634
 0.41596156 0.43951839 0.74630784 0.58845156 0.22123881 0.9761234 ]"
3,"1,188,236",1.000000,33.326599,10/36 (27.78%),"[5.46031164e-01 1.00000000e+00 1.58470091e-02 0.00000000e+00
 6.74965373e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.12153814e-01 0.00000000e+00 3.60355638e-05
 8.86830719e-01 5.09673406e-01 0.00000000e+00 6.82421102e-01
 1.87575763e-01 8.88165063e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.60072680e-02 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.40558098e-01 0.00000000e+00 0.00000000e+00
 7.00118071e-01 1.00000000e+00 0.00000000e+00 0.00000000e+00]"
4,"1,191,192",0.000000,0.015625,36/36 (100.00%),"[1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.]"
5,"1,192,723",1.000000,34.216225,9/36 (25.00%),"[1.00000000e+00 1.63109963e-02 0.00000000e+00 1.00000000e+00
 9.27110379e-01 2.80151300e-01 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 5.70747839e-06
 2.41978676e-01 0.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 9.73458142e-01 1.00000000e+00 1.00000000e+00
 0.00000000e+00 1.93182430e-01 4.81186805e-01 3.09206373e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.63831710e-01 6.04741195e-01 5.46986836e-01 6.68140944e-01
 4.26122059e-02 1.25451211e-03 0.00000000e+00 5.82083838e-01]"
6,"1,194,297",1.000000,31.228225,16/36 (44.44%),"[0.24655025 1.         1.         0.         0.         0.
 0.72086386 0.03695851 0.13546043 1.         0.33378567 0.1915707
 1.         0.21928975 0.075799   0.98769229 0.         0.
 0.22797225 0.         0.14522176 0.         1.         1.
 0.         0.         0.64047122 0.51559043 0.         0.
 1.         1.         0.         0.         1.         1.        ]"
7,"1,198,412",0.000000,1.599771,19/36 (52.78%),"[0.6383299  0.31859419 0.         0.7438936  0.63429979 0.
 1.         0.         0.80682262 0.42381901 0.         1.
 0.25012027 0.34607567 0.8018585  0.         0.         1.
 0.73871449 0.69305917 0.         1.         1.         0.
 0.         0.         1.         0.         0.         1.
 0.         0.         0.72369711 0.         0.         1.        ]"
8,"1,217,965",1.000000,33.839567,11/36 (30.56%),"[0.15556063 0.         0.96806071 0.53388828 0.20880192 1.
 1.         1.         0.         0.04819428 0.31170599 0.83380996
 0.         0.         0.         0.79243956 0.62452293 0.
 0.         1.         1.         0.         0.         0.
 1.         0.         0.         0.22788203 0.23764144 1.
 1.         0.         0.82723681 1.         0.         0.        ]"
9,"1,253,849",0.000000,1.029610,20/36 (55.56%),"[0.         0.64263909 0.90780448 0.         0.         0.
 0.63238363 0.27148003 0.         0.         0.         1.
 0.63964347 0.27772232 0.         0.         0.         1.
 0.         0.94555356 0.         1.         1.         0.
 0.29211494 0.57026114 0.19810271 0.         0.         1.
 0.         0.2010353  0.94082076 0.93537377 0.         1.        ]"
10,"1,317,605",1.000000,33.442502,8/36 (22.22%),"[0.         0.60392166 0.36256937 0.22979772 0.         0.44713399
 0.41767312 1.         0.         1.         0.         1.
 0.98315703 0.32847712 0.         0.78457968 0.         1.
 0.93934286 0.         0.03996798 0.         0.         0.14288273
 0.01660665 0.93939043 0.         1.         0.         0.97949547
 0.17816022 1.         0.         1.         0.         1.        ]"
