Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",1.200000,16.827440,52/64 (81.25%),"[0.         0.         0.         0.         0.77570902 0.
 1.         1.         0.         1.         1.         0.
 0.56380947 0.         0.         0.         1.         0.
 0.         0.         1.         0.         1.         1.
 1.         0.         0.         0.         0.37791524 0.
 0.         0.         0.         1.         1.         0.
 1.         1.         0.         1.         1.         0.
 0.         1.         0.         0.00512554 0.         1.
 1.         0.         0.         1.         0.         0.96376868
 1.         0.         0.         1.         1.         0.
 0.         0.         0.85321764 0.        ]"
2,"1,029,044",12.750000,22.442592,9/64 (14.06%),"[1.         0.         1.         0.11917359 1.         1.
 1.         1.         1.         0.         0.91465984 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.48091196 0.88468708 0.
 0.         0.         0.50399167 1.         0.01257153 0.
 1.         0.         0.         0.         0.78071826 1.
 0.08647573 0.         0.42862977 0.         1.         0.
 0.34896891 0.         0.         1.         1.         0.
 1.         0.         0.         0.56441516 0.         1.
 0.         0.8298463  0.         0.         0.         1.
 0.         0.15975744 0.662409   0.        ]"
3,"1,100,332",3.800000,21.877653,14/64 (21.88%),"[0.         0.         0.         0.07934316 0.         0.
 0.41299324 0.36789793 1.         1.         0.         0.93304394
 0.25209253 0.         0.         0.46021931 0.         0.
 0.         0.75936164 1.         0.94573974 0.         0.
 1.         0.97210488 0.04410765 0.31063199 0.         0.
 0.         1.         0.39716435 0.37506499 0.61053484 0.65471773
 0.28670174 0.76917933 0.         0.71758563 1.         0.93668375
 0.02052749 0.         0.28963106 0.52685388 0.26835082 0.
 0.01665261 0.30191076 0.81814499 0.83920403 0.06970873 0.23777064
 0.         1.         0.6210389  0.80931439 0.         0.12598588
 1.         0.62550033 0.         1.        ]"
4,"1,110,957",6.200000,20.497245,29/64 (45.31%),"[1.00000000e+00 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 1.12573716e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 7.15944401e-01
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.44706495e-01 0.00000000e+00 7.94962653e-01 6.14348992e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.68944852e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.50486853e-01 6.91513113e-01 9.77344896e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.55092581e-01 1.90586357e-06
 0.00000000e+00 4.58102439e-02 0.00000000e+00 6.36565888e-01
 1.00000000e+00 0.00000000e+00 8.00449820e-01 7.17079903e-01
 3.74752566e-01 3.83796977e-01 0.00000000e+00 5.28780408e-01
 1.00000000e+00 0.00000000e+00 0.00000000e+00 1.99387338e-04
 7.49354902e-01 6.17720712e-01 0.00000000e+00 2.29457508e-02]"
5,"1,129,625",10.300000,22.512602,10/64 (15.62%),"[6.79098953e-02 2.81484737e-01 6.52639748e-01 7.08071726e-01
 0.00000000e+00 9.87582061e-01 5.73173147e-01 0.00000000e+00
 1.00000000e+00 0.00000000e+00 3.94003848e-01 5.89114659e-01
 1.31819491e-01 1.44196753e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 4.39017072e-01 0.00000000e+00 5.14305702e-04
 3.41852282e-01 0.00000000e+00 2.44196774e-01 2.24294422e-04
 2.37038469e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.52047947e-01 7.87393283e-01
 2.60993811e-01 5.52794917e-01 2.93531640e-01 0.00000000e+00
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.05502056e-02
 1.85228797e-01 6.07580754e-01 0.00000000e+00 1.00000000e+00
 0.00000000e+00 3.97277863e-01 2.01820837e-03 0.00000000e+00
 4.69524036e-03 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 2.06478163e-01 5.92992304e-01 8.86764449e-02
 1.46313629e-02 5.96342251e-01 1.00000000e+00 0.00000000e+00
 2.61612121e-03 1.19012757e-01 7.25051808e-01 3.19167233e-01]"
6,"1,149,616",6.450000,20.227427,24/64 (37.50%),"[0.36615181 0.90378099 0.39120371 0.44895085 0.14118324 0.
 0.         1.         0.75268749 0.896313   0.5547593  0.
 0.         0.41791914 0.11573245 0.92739645 0.         0.1104219
 0.39884866 0.         0.35010427 0.         0.07176054 0.74526926
 0.         0.         0.40021807 0.         0.02950994 0.89830832
 0.54561982 0.         1.         0.         0.         0.90162757
 0.         0.90729554 0.         1.         1.         0.
 0.94959976 0.91802652 0.         0.         0.         1.
 0.         0.         0.         0.         1.         1.
 0.         0.         0.71189072 0.93290031 0.90706873 0.48234122
 0.         0.         1.         1.        ]"
7,"1,152,113",7.500000,22.585705,9/64 (14.06%),"[0.17098912 0.27993541 0.8046941  0.03331245 0.76126183 0.90296934
 0.         0.69509533 0.83613575 0.63069659 0.         0.84072582
 0.         0.         0.         0.         0.31145523 0.61776744
 0.         0.62978906 0.         0.         0.17325943 0.8131751
 0.72678039 0.09731857 0.83267294 0.03506682 0.978549   0.08997782
 0.78606591 0.91669629 0.89646605 0.         0.88447887 0.
 0.64277947 0.80175126 0.         0.37017265 0.         0.
 0.         0.39838677 0.43329228 0.08048354 0.         0.
 0.13599937 0.69525867 0.75452316 0.7051056  0.21383607 0.
 1.         1.         0.         0.37553628 0.         0.00336022
 0.         0.         0.         0.        ]"
8,"1,231,208",7.700000,21.792299,12/64 (18.75%),"[1.00000000e+00 1.00000000e+00 0.00000000e+00 8.89728113e-01
 7.75813816e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 3.45540198e-03 1.08081581e-01
 3.36298824e-01 1.56501899e-01 0.00000000e+00 0.00000000e+00
 5.75730215e-04 3.32324264e-01 9.95509569e-01 7.30003040e-01
 9.94422506e-02 9.23026456e-01 8.33331000e-02 0.00000000e+00
 1.16683960e-01 1.03305301e-02 2.73221391e-01 7.07021149e-01
 1.64034561e-01 5.33114603e-01 0.00000000e+00 1.22098751e-04
 5.70925258e-01 9.97753430e-02 7.44137841e-01 1.54250561e-01
 0.00000000e+00 1.88342948e-01 1.00000000e+00 8.04562870e-01
 8.40864575e-01 3.35589335e-01 7.67110819e-01 0.00000000e+00
 1.90947241e-01 2.49912538e-01 9.03758612e-01 0.00000000e+00
 1.82445610e-02 3.76690506e-01 0.00000000e+00 5.50314949e-03
 9.47089236e-01 8.65128660e-01 4.91254514e-01 6.63056170e-01
 2.34981020e-01 9.64241220e-01 5.97288841e-01 0.00000000e+00
 5.03763170e-02 9.76289906e-01 2.38281449e-02 9.94097954e-01]"
9,"1,237,562",7.400000,22.952752,7/64 (10.94%),"[0.51538695 1.         1.         0.14055949 0.         0.29851716
 0.91699262 1.         0.         0.46261426 0.95118651 0.19323129
 0.61721911 0.5891365  0.         0.         0.         0.
 0.17797275 0.         0.         0.         0.67551368 1.
 0.         1.         0.         0.         1.         0.26629124
 0.         0.25298521 0.65640627 0.         0.93186407 0.3739497
 0.86748954 0.24788525 0.         0.78816305 0.82402862 0.
 0.67590457 0.70754315 0.08755477 0.40718628 0.         0.80134296
 0.         0.         0.         0.         0.         0.73344275
 0.44432776 0.         0.         0.         1.         1.
 0.         0.56283279 0.93300993 0.11733612]"
10,"1,279,555",6.750000,21.221006,18/64 (28.12%),"[0.55160868 0.48121479 0.83373598 0.         0.         1.
 0.58540955 0.         0.92968483 0.         0.79777417 0.
 0.25060348 1.         0.34061762 0.         0.         1.
 0.         0.         0.         0.49631223 0.         0.
 0.         1.         0.         1.         0.59453936 0.
 0.         1.         0.         0.         0.         0.47431889
 0.99815423 0.39879305 0.         1.         0.61789055 0.
 0.         1.         0.         0.51108374 0.99021948 0.
 1.         0.02032324 0.         1.         0.         1.
 0.         1.         0.         0.45841653 0.         1.
 0.         0.69137784 0.         1.        ]"
