Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,003,822",1.200000,12.260962,23/36 (63.89%),"[0.80011661 0.         0.93708379 0.40300144 0.3644102  1.
 1.         0.17798599 0.75838918 0.         0.14168165 0.8930467
 0.         0.         0.51542894 0.         0.09579097 0.93714039
 1.         0.         0.         1.         0.         0.
 1.         0.         0.         1.         0.         0.
 0.         1.         1.         0.         1.         1.        ]"
2,"1,124,444",1.950000,14.874770,7/36 (19.44%),"[0.73102834 0.         0.         1.         1.         0.
 0.50036487 0.45432249 0.64886094 0.         0.         0.33405265
 0.09033962 0.04387007 0.61159471 0.27056024 0.23789866 0.73219812
 0.65140733 0.61135421 0.21536196 0.97887521 0.40488545 0.60724358
 0.42009805 0.00295192 0.39912118 0.66247972 0.45642064 0.09785593
 0.84719546 0.80494386 0.49179714 0.13187838 0.03766457 0.05307222]"
3,"1,188,236",3.850000,15.267123,10/36 (27.78%),"[1.         0.31943757 0.70962382 0.         0.85864585 0.57295645
 1.         0.         0.62231523 0.         0.17188811 0.
 0.91602967 0.23748721 0.89808507 0.06905046 1.         1.
 0.         0.         0.079539   1.         0.         0.
 1.         1.         0.         0.85360308 0.         0.5648449
 0.         0.         0.         0.5281237  0.13897761 1.        ]"
4,"1,191,192",0.000000,0.000000,36/36 (100.00%),"[1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0.]"
5,"1,192,723",0.800000,14.838587,9/36 (25.00%),"[0.80363531 1.         0.         0.06920804 0.71490836 0.78350334
 0.48691304 0.         1.         0.         0.         0.24362771
 0.54606107 0.         1.         0.         0.84287552 0.50137026
 0.61321951 0.56983341 0.         0.22640446 0.13159298 0.19841736
 0.11023759 0.350658   0.30298612 0.58144246 0.34331028 1.
 0.84469411 0.86228989 0.39067028 0.59724299 0.18631163 0.73658095]"
6,"1,194,297",4.000000,13.717423,16/36 (44.44%),"[0.         0.65836086 0.9502408  0.         0.         0.04777149
 0.25815476 0.29714104 0.3131447  1.         0.96661006 0.09632556
 1.         0.24596787 1.         0.         0.         0.
 1.         0.         1.         0.         1.         1.
 0.         0.         0.49575625 0.         0.         0.
 1.         1.         0.         0.         1.         1.        ]"
7,"1,198,412",2.800000,13.084193,19/36 (52.78%),"[0.70503645 0.01338147 0.6728415  1.         1.         0.
 0.50160382 0.01110649 0.31035466 0.0167242  0.         1.
 1.         0.96888763 0.0662365  0.         0.         1.
 0.10603624 0.36414642 0.         1.         1.         0.
 0.75311154 0.71739516 1.         0.         0.         1.
 0.         0.         0.37113416 0.         0.         1.        ]"
8,"1,217,965",2.400000,14.251189,11/36 (30.56%),"[0.01792712 0.65771959 0.36190857 0.8040596  0.62664386 0.80234241
 0.94043403 0.63311056 0.22044483 0.24971524 0.         0.16723054
 0.08288031 0.         0.         0.19605343 0.71297383 0.0142357
 0.         1.         1.         0.         0.65116618 0.70715215
 1.         0.         0.         0.26938738 0.0491444  0.27279193
 1.         0.         0.70319454 0.94260074 0.80230203 0.10478317]"
9,"1,253,849",1.200000,12.188464,20/36 (55.56%),"[1.         0.92587701 0.42513508 0.         0.         0.
 0.85746168 0.         0.         0.         0.         1.
 0.4198136  0.81229579 0.         0.         0.         1.
 0.42739994 1.         0.         1.         1.         0.
 0.35058678 0.6517197  0.05430554 0.         0.         1.
 0.         0.23349124 0.65099116 1.         0.         1.        ]"
10,"1,317,605",4.800000,14.797494,8/36 (22.22%),"[0.87469024 0.13786002 0.         0.01167404 0.67972975 0.70037565
 1.         0.09141792 0.72360256 0.85837929 0.01946453 0.
 0.14887101 0.16756901 0.         0.00796812 1.         1.
 0.35065594 0.91467396 0.75702709 0.         0.41262908 0.45993087
 0.         0.86428422 0.         1.         0.         0.42818183
 0.         0.14956956 0.         1.         0.         0.        ]"
