Number,ID,Fitness,Runtime,Preprocessed,Result
1,"1,028,317",0.000000,0.474380,52/64 (81.25%),"[0.         0.         0.         0.         0.29081613 0.
 1.         1.         0.         1.         1.         0.
 0.50990955 0.5693505  0.         0.         1.         0.
 0.         0.         0.38253418 0.         1.         1.
 1.         0.         0.         0.         0.84877292 0.
 0.         0.         0.         1.         1.         0.
 1.         0.03331689 0.         1.         1.         0.
 0.         1.         0.         0.99692637 0.         1.
 1.         0.         0.         1.         0.         0.50007941
 0.04822806 0.         0.         1.         1.         0.
 0.         0.         0.62658017 1.        ]"
2,"1,029,044",4.000000,34.659400,9/64 (14.06%),"[1.         0.         0.16788687 0.         0.46912342 1.
 1.         0.         1.         0.         0.50853895 0.
 1.         0.34246352 0.13792028 0.         0.         0.27319071
 0.50265546 0.         1.         0.39642551 1.         1.
 0.43763117 1.         0.067447   0.69649015 0.09635884 0.
 0.         0.05911075 0.18144613 1.         0.19470783 0.8743685
 0.10995727 0.         1.         0.         0.         0.16829977
 0.13020956 0.23510144 1.         0.73714941 0.03020266 0.83235007
 0.2552882  0.         0.00485958 0.53514941 0.         0.21238703
 0.26931696 0.70645037 0.70967131 0.36174088 0.33216976 1.
 0.11649394 0.04626413 0.45019948 0.        ]"
3,"1,100,332",2.000000,32.376183,14/64 (21.88%),"[0.00000000e+00 0.00000000e+00 8.05958062e-01 1.00000000e+00
 4.23871690e-02 0.00000000e+00 9.57201280e-03 5.82232626e-01
 1.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 5.32761672e-01 3.93087198e-01 1.48846364e-01 5.65871569e-01
 0.00000000e+00 0.00000000e+00 1.29350385e-01 2.98026083e-01
 9.98216130e-01 1.69538843e-01 3.96043209e-01 1.69105237e-01
 9.98580476e-01 7.32666926e-01 0.00000000e+00 8.97231929e-04
 0.00000000e+00 5.75629197e-01 4.85039934e-01 3.16424104e-01
 4.09939305e-01 0.00000000e+00 5.27052371e-01 1.82195211e-01
 5.22036036e-02 5.80115417e-01 3.61949380e-01 9.46980634e-02
 4.50853909e-01 3.80410417e-01 9.65104691e-01 3.22319329e-01
 3.18177866e-01 3.02933279e-02 1.23572447e-01 0.00000000e+00
 7.14672918e-01 2.20727477e-03 0.00000000e+00 0.00000000e+00
 1.00000000e+00 9.61705271e-01 0.00000000e+00 1.00000000e+00
 5.53746730e-01 0.00000000e+00 9.96203644e-01 1.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00]"
4,"1,110,957",1.000000,29.444329,29/64 (45.31%),"[1.         0.         1.         1.         0.         0.
 0.86627867 0.82684505 1.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.         0.         0.         0.         0.18913866 1.
 1.         0.         0.         0.86433365 0.69664085 0.28206358
 0.         1.         1.         0.         0.24051859 0.44108798
 0.         0.         1.         0.46857663 0.         0.
 0.         0.70765354 1.         0.         0.65192201 0.
 1.         0.         0.11690316 0.         0.         0.
 0.         1.         1.         0.         0.         0.01308661
 0.95549211 0.64051084 0.         0.87095318]"
5,"1,129,625",3.000000,33.000849,10/64 (15.62%),"[1.00000000e+00 7.33675050e-01 1.80315589e-01 0.00000000e+00
 6.69985854e-03 4.22080578e-02 9.99994868e-01 0.00000000e+00
 1.08979565e-01 0.00000000e+00 9.95303778e-01 1.00000000e+00
 0.00000000e+00 4.54932181e-01 5.84428566e-01 0.00000000e+00
 1.00000000e+00 8.13905043e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.23078691e-01 0.00000000e+00 1.00000000e+00
 5.23864631e-02 1.69829295e-01 3.60287918e-04 3.54304826e-01
 1.00000000e+00 0.00000000e+00 2.81166753e-04 1.00000000e+00
 9.80263152e-01 9.90192105e-01 0.00000000e+00 0.00000000e+00
 1.00000000e+00 4.07074929e-02 0.00000000e+00 0.00000000e+00
 6.98232263e-03 0.00000000e+00 0.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 2.82500498e-02
 0.00000000e+00 3.45939775e-02 0.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 7.55597464e-02 0.00000000e+00
 5.70225707e-01 9.94277750e-01 0.00000000e+00 0.00000000e+00
 5.11914720e-02 3.52344020e-02 1.00000000e+00 1.00000000e+00]"
6,"1,149,616",2.000000,30.971743,24/64 (37.50%),"[0.50949874 0.95955107 0.         0.         0.77863751 0.55032822
 0.         0.21873463 0.         0.47716604 0.83355977 1.
 0.         0.         0.         0.19467259 0.00753649 0.05058016
 0.36694067 0.         0.00728403 0.71943929 0.96217404 0.
 0.         0.48179842 0.09802055 1.         0.90297185 0.01462554
 0.         0.         1.         0.         0.57593854 0.01717517
 0.         0.00510251 0.         1.         1.         0.
 0.6876297  0.         0.         0.         0.         1.
 0.         0.         0.35135064 0.         1.         1.
 0.         0.         0.00614231 1.         0.67144148 0.05408545
 0.         0.         1.         1.        ]"
7,"1,152,113",1.000000,33.427128,9/64 (14.06%),"[0.         0.51022047 1.         0.         0.05254166 0.
 1.         0.5633658  0.56447913 0.20287569 0.         0.96478762
 0.         0.13187472 0.45983321 0.26201835 0.57533497 0.05537722
 0.         0.5173732  0.08002722 0.8596956  0.64735265 0.14018314
 0.32479039 0.98505059 0.59772114 0.43011806 0.70464594 0.21414425
 0.44569606 0.23287755 0.60110969 0.06366074 0.35316214 0.01427331
 1.         0.         0.5374468  0.56225222 0.99268182 0.25917664
 0.41242191 0.27952673 0.12333454 0.12545347 0.         0.
 0.34598963 1.         0.31649446 0.18716009 0.87456603 0.
 1.         1.         0.29369171 0.74321681 0.         0.33651415
 0.72729866 0.42232349 0.         0.        ]"
8,"1,231,208",3.000000,32.144109,12/64 (18.75%),"[1.         1.         0.         0.25011414 0.         0.
 1.         1.         0.         0.         0.         0.
 0.94356428 0.39027379 0.         0.         0.00298178 0.46097967
 0.51426458 0.16748472 1.         0.20296423 0.90166376 0.94209497
 0.09733692 0.30467795 0.96492019 0.40849443 0.42042933 0.
 0.         0.42510379 0.01009422 0.42550112 0.25832904 0.62978817
 0.09464239 0.40933523 0.98129844 0.52545358 1.         0.86361938
 0.         1.         0.41540813 0.02863652 0.12720677 0.20515383
 0.44859633 0.12849329 0.         0.         0.6407122  0.35413315
 0.83410293 1.         0.25346373 0.         0.         0.
 0.6737497  0.11534578 0.         0.43423233]"
9,"1,237,562",2.000000,34.446794,7/64 (10.94%),"[6.67756937e-01 9.70330442e-02 5.79461027e-01 9.95407413e-01
 0.00000000e+00 7.34371132e-01 8.49018145e-01 0.00000000e+00
 7.30906890e-01 3.53851046e-01 2.86255309e-01 0.00000000e+00
 2.26827486e-01 9.67347551e-02 3.00538897e-01 0.00000000e+00
 5.92693704e-03 4.49208221e-02 6.53571970e-01 6.39160078e-01
 2.08449983e-02 0.00000000e+00 0.00000000e+00 1.00000000e+00
 5.80842362e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.64851465e-02 0.00000000e+00 0.00000000e+00 6.02703880e-01
 9.22331469e-01 0.00000000e+00 4.96039107e-01 1.00000000e+00
 8.51565209e-01 2.26415035e-03 6.50601429e-01 8.03698016e-02
 3.73681508e-01 9.95407413e-01 9.03040821e-01 5.10849966e-03
 0.00000000e+00 0.00000000e+00 4.33774050e-01 9.95407413e-01
 1.56036582e-01 3.66481403e-01 0.00000000e+00 0.00000000e+00
 2.94767762e-01 7.77306786e-04 0.00000000e+00 8.45533511e-01
 1.76946851e-01 0.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 6.05660990e-01 5.63814667e-01 8.71040523e-02]"
10,"1,279,555",1.000000,32.535690,18/64 (28.12%),"[6.68570791e-01 2.08535814e-01 2.81072397e-01 1.01485351e-01
 0.00000000e+00 5.30101641e-01 3.00808461e-01 1.00000000e+00
 1.00000000e+00 0.00000000e+00 3.61627601e-02 4.11554528e-01
 3.70646632e-02 9.65569002e-01 0.00000000e+00 9.47205998e-01
 0.00000000e+00 1.00000000e+00 0.00000000e+00 6.95772710e-01
 9.24988130e-01 1.93279449e-01 5.68684101e-01 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.33172925e-02 0.00000000e+00 9.07661455e-01 5.41167970e-01
 0.00000000e+00 9.26301272e-01 0.00000000e+00 1.00000000e+00
 6.09206384e-01 5.83512986e-01 0.00000000e+00 2.63096846e-04
 4.32046340e-03 2.18820361e-01 0.00000000e+00 0.00000000e+00
 4.26192367e-03 0.00000000e+00 1.89073430e-01 1.70593528e-05
 5.70858337e-04 5.93850448e-01 0.00000000e+00 1.00000000e+00
 2.17725929e-01 0.00000000e+00 8.67782498e-01 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00]"
